Company_ID,Sector,Revenue_Crore,Credit_Rating,Latent_Distress_Score,Default_Flag,Default_Probability
CMP_001413,Manufacturing_General,45.39,BBB,0.2948,0,0.0019
CMP_001414,Pharma,104.36,A,0.1735,0,0.0004
CMP_001415,Chemical,48.49,BBB,0.2078,0,0.0007
CMP_001416,Manufacturing_General,105.61,BBB,0.2829,0,0.0017
CMP_001417,Manufacturing_General,87.24,C,0.7602,1,0.3367
CMP_001418,IT_Services,86.25,BB,0.4475,0,0.0118
CMP_001419,Chemical,165.72,BBB,0.2341,0,0.0009
CMP_001420,Steel_Secondary,22.3,NR,0.3961,0,0.0064
CMP_001421,IT_Services,37.39,BBB,0.2756,0,0.0015
CMP_001422,Manufacturing_General,223.77,AA,0.1039,0,0.0002
CMP_001423,Manufacturing_General,44.44,A,0.0993,0,0.0002
CMP_001424,Agri_Food,10.0,BBB,0.2133,0,0.0007
CMP_001425,Agri_Food,46.42,A,0.1981,0,0.0006
CMP_001426,Manufacturing_General,60.82,NR,0.3543,0,0.0039
CMP_001427,Chemical,10.0,BB,0.5552,0,0.0416
CMP_001428,NBFC,158.72,A,0.1913,0,0.0006
CMP_001429,FMCG_Distribution,30.85,BBB,0.3364,0,0.0031
CMP_001430,IT_Services,71.01,BB,0.5787,0,0.0544
CMP_001431,IT_Services,45.57,NR,0.4128,0,0.0078
CMP_001432,IT_Services,19.48,C,0.7855,1,0.4077
CMP_001433,Real_Estate_Residential,23.19,BBB,0.3523,0,0.0038
CMP_001434,Manufacturing_General,25.84,BB,0.5157,0,0.0263
CMP_001435,Manufacturing_General,130.13,BBB,0.2888,0,0.0018
CMP_001436,Steel_Secondary,48.52,BBB,0.3835,0,0.0055
CMP_001437,Real_Estate_Residential,35.96,A,0.1694,0,0.0004
CMP_001438,Textiles_Cotton,25.85,A,0.1816,0,0.0005
CMP_001439,Real_Estate_Residential,142.16,BBB,0.3013,0,0.0021
CMP_001440,Agri_Food,176.15,A,0.1333,0,0.0003
CMP_001441,Manufacturing_General,140.86,AAA,0.0523,0,0.0001
CMP_001442,Real_Estate_Residential,80.96,BB,0.5778,0,0.0538
CMP_001443,IT_Services,68.85,AA,0.1178,0,0.0002
CMP_001444,FMCG_Distribution,20.64,BBB,0.3019,0,0.0021
CMP_001445,Manufacturing_General,44.85,BBB,0.2903,0,0.0018
CMP_001446,Real_Estate_Residential,31.59,NR,0.4897,0,0.0194
CMP_001447,Hospitals_Healthcare,12.67,BBB,0.345,0,0.0035
CMP_001448,Chemical,127.18,AA,0.1244,0,0.0002
CMP_001449,Real_Estate_Residential,31.29,BBB,0.2801,0,0.0016
CMP_001450,IT_Services,142.13,B,0.6727,0,0.1509
CMP_001451,NBFC,110.54,NR,0.5076,0,0.0239
CMP_001452,FMCG_Distribution,85.23,BBB,0.2396,0,0.001
CMP_001453,Pharma,89.15,BBB,0.3101,0,0.0023
CMP_001454,Manufacturing_General,33.37,C,0.6903,0,0.18
CMP_001455,Chemical,241.36,A,0.2041,0,0.0006
CMP_001456,Real_Estate_Residential,56.51,BB,0.5262,0,0.0297
CMP_001457,Real_Estate_Residential,69.52,BBB,0.3449,0,0.0035
CMP_001458,Textiles_Cotton,32.48,AA,0.0842,0,0.0002
CMP_001459,Real_Estate_Residential,25.92,BBB,0.3185,0,0.0025
CMP_001460,Cement,79.98,A,0.2512,0,0.0011
CMP_001461,Real_Estate_Residential,64.98,BB,0.579,0,0.0546
CMP_001462,Manufacturing_General,29.04,NR,0.4465,0,0.0116
CMP_001463,Real_Estate_Residential,17.27,A,0.187,0,0.0005
CMP_001464,Agri_Food,19.77,B,0.7278,0,0.256
CMP_001465,Manufacturing_General,142.15,AA,0.04,0,0.0001
CMP_001466,Agri_Food,33.43,BBB,0.2806,0,0.0016
CMP_001467,Cement,41.63,AA,0.1534,0,0.0003
CMP_001468,FMCG_Distribution,174.21,NR,0.567,0,0.0476
CMP_001469,Infrastructure_Roads,22.25,BB,0.5058,0,0.0234
CMP_001470,Pharma,30.52,BB,0.3746,0,0.0049
CMP_001471,Real_Estate_Commercial,29.52,B,0.6465,1,0.1149
CMP_001472,FMCG_Distribution,199.23,BB,0.4387,0,0.0106
CMP_001473,Cement,269.0,NR,0.4897,0,0.0194
CMP_001474,Steel_Secondary,99.61,BB,0.4233,0,0.0088
CMP_001475,Real_Estate_Residential,102.18,D,0.9092,1,0.7523
CMP_001476,Hospitals_Healthcare,34.32,BBB,0.1761,0,0.0005
CMP_001477,Infrastructure_Roads,259.27,A,0.2411,0,0.001
CMP_001478,Infrastructure_Roads,67.64,BBB,0.276,0,0.0015
CMP_001479,Cement,108.04,A,0.1879,0,0.0005
CMP_001480,Hospitals_Healthcare,50.18,BBB,0.2999,0,0.002
CMP_001481,Manufacturing_General,44.06,BBB,0.236,0,0.0009
CMP_001482,Pharma,206.53,BB,0.3919,0,0.0061
CMP_001483,Manufacturing_General,84.08,AAA,0.0198,0,0.0001
CMP_001484,Steel_Secondary,174.36,A,0.1438,0,0.0003
CMP_001485,Steel_Primary,66.97,BBB,0.322,0,0.0026
CMP_001486,Cement,27.7,NR,0.3545,0,0.0039
CMP_001487,Real_Estate_Residential,34.24,BBB,0.4048,0,0.0071
CMP_001488,Steel_Primary,59.29,BBB,0.3616,0,0.0042
CMP_001489,IT_Services,33.08,BB,0.5366,0,0.0335
CMP_001490,Textiles_Cotton,22.51,BBB,0.2928,0,0.0019
CMP_001491,Steel_Primary,142.76,BBB,0.3909,0,0.006
CMP_001492,Textiles_Cotton,35.31,BBB,0.2869,0,0.0017
CMP_001493,Manufacturing_General,60.98,A,0.1784,0,0.0005
CMP_001494,NBFC,69.19,NR,0.4704,0,0.0154
CMP_001495,Real_Estate_Residential,34.11,A,0.2151,0,0.0007
CMP_001496,NBFC,174.28,BBB,0.3382,0,0.0032
CMP_001497,IT_Services,22.34,AAA,0.0357,0,0.0001
CMP_001498,Steel_Primary,67.31,A,0.1534,0,0.0003
CMP_001499,FMCG_Distribution,66.48,BB,0.5248,0,0.0292
CMP_001500,IT_Services,52.28,A,0.2158,0,0.0007
CMP_001501,IT_Services,19.35,AA,0.0843,0,0.0002
CMP_001502,Manufacturing_General,109.58,BBB,0.2048,0,0.0006
CMP_001503,Steel_Secondary,98.97,AAA,0.0438,0,0.0001
CMP_001504,Steel_Primary,31.8,AA,0.1249,0,0.0002
CMP_001505,Cement,96.16,B,0.7764,0,0.3814
CMP_001506,NBFC,73.69,BB,0.3961,0,0.0064
CMP_001507,Pharma,19.6,C,0.7944,0,0.4336
CMP_001508,NBFC,27.57,B,0.6227,0,0.0889
CMP_001509,Infrastructure_Roads,135.72,BB,0.5749,0,0.0521
CMP_001510,Hospitals_Healthcare,69.93,AA,0.0986,0,0.0002
CMP_001511,Real_Estate_Residential,34.76,BB,0.4165,0,0.0081
CMP_001512,Chemical,27.47,B,0.6891,0,0.1779
CMP_001513,Manufacturing_General,36.15,B,0.6217,0,0.0879
CMP_001514,Textiles_Cotton,38.26,BBB,0.2265,0,0.0008
CMP_001515,Manufacturing_General,27.75,A,0.1354,0,0.0003
CMP_001516,NBFC,13.55,B,0.7714,1,0.3674
CMP_001517,FMCG_Distribution,135.91,BB,0.5069,0,0.0237
CMP_001518,Textiles_Cotton,118.69,NR,0.4629,0,0.0141
CMP_001519,Chemical,19.72,A,0.1675,0,0.0004
CMP_001520,Manufacturing_General,60.89,A,0.1946,0,0.0006
CMP_001521,Chemical,26.53,A,0.194,0,0.0006
CMP_001522,Steel_Primary,44.29,B,0.6705,0,0.1475
CMP_001523,Manufacturing_General,41.44,A,0.1857,0,0.0005
CMP_001524,IT_Services,38.77,AA,0.1348,0,0.0003
CMP_001525,Textiles_Cotton,271.06,NR,0.4528,0,0.0125
CMP_001526,Steel_Secondary,38.39,AAA,0.0207,0,0.0001
CMP_001527,Steel_Secondary,28.6,B,0.6071,0,0.0749
CMP_001528,Hospitals_Healthcare,29.66,BBB,0.1813,0,0.0005
CMP_001529,Pharma,125.84,B,0.7919,0,0.4262
CMP_001530,Steel_Secondary,14.56,BBB,0.3518,0,0.0038
CMP_001531,NBFC,29.66,C,0.7702,0,0.3641
CMP_001532,Real_Estate_Residential,173.72,D,0.9315,1,0.7988
CMP_001533,Textiles_Cotton,66.37,AAA,0.0309,0,0.0001
CMP_001534,Cement,63.66,AA,0.1617,0,0.0004
CMP_001535,Manufacturing_General,300.58,A,0.109,0,0.0002
CMP_001536,Textiles_Cotton,66.49,BB,0.488,0,0.019
CMP_001537,Real_Estate_Residential,30.98,C,0.8135,1,0.4905
CMP_001538,Textiles_Cotton,43.57,BBB,0.3496,0,0.0037
CMP_001539,Pharma,22.01,BBB,0.2938,0,0.0019
CMP_001540,Real_Estate_Residential,149.12,A,0.0921,0,0.0002
CMP_001541,Manufacturing_General,86.46,B,0.6324,0,0.0988
CMP_001542,Pharma,134.23,NR,0.3333,0,0.003
CMP_001543,Textiles_Cotton,144.08,A,0.184,0,0.0005
CMP_001544,Agri_Food,39.2,BBB,0.3861,0,0.0057
CMP_001545,IT_Services,25.64,AA,0.0304,0,0.0001
CMP_001546,Hospitals_Healthcare,52.39,BBB,0.252,0,0.0011
CMP_001547,Pharma,27.16,BBB,0.2668,0,0.0014
CMP_001548,Manufacturing_General,62.3,A,0.1609,0,0.0004
CMP_001549,NBFC,135.05,BBB,0.3444,0,0.0034
CMP_001550,Chemical,47.73,BBB,0.2896,0,0.0018
CMP_001551,NBFC,61.56,BBB,0.3249,0,0.0027
CMP_001552,Hospitals_Healthcare,50.65,BBB,0.2625,0,0.0013
CMP_001553,FMCG_Distribution,103.77,AAA,0.0569,0,0.0001
CMP_001554,Textiles_Cotton,32.0,BB,0.5344,0,0.0327
CMP_001555,Textiles_Cotton,10.0,BB,0.4287,0,0.0094
CMP_001556,NBFC,79.57,BBB,0.3469,0,0.0035
CMP_001557,Cement,120.33,AA,0.1021,0,0.0002
CMP_001558,Hospitals_Healthcare,78.03,BB,0.5532,0,0.0406
CMP_001559,FMCG_Distribution,32.71,NR,0.4258,0,0.0091
CMP_001560,Steel_Primary,22.02,A,0.1991,0,0.0006
CMP_001561,Textiles_Cotton,81.09,BBB,0.2976,0,0.002
CMP_001562,Infrastructure_Roads,61.14,A,0.1752,0,0.0005
CMP_001563,Textiles_Cotton,49.37,BBB,0.3155,0,0.0024
CMP_001564,Hospitals_Healthcare,234.62,A,0.2068,0,0.0007
CMP_001565,Cement,25.6,BBB,0.225,0,0.0008
CMP_001566,Real_Estate_Residential,225.89,BB,0.5804,0,0.0554
CMP_001567,Manufacturing_General,56.0,BBB,0.1884,0,0.0005
CMP_001568,NBFC,12.57,BBB,0.2589,0,0.0012
CMP_001569,IT_Services,47.31,BBB,0.2943,0,0.0019
CMP_001570,NBFC,117.64,BBB,0.3247,0,0.0027
CMP_001571,Manufacturing_General,40.77,AAA,0.0973,0,0.0002
CMP_001572,Real_Estate_Commercial,16.78,AA,0.0257,0,0.0001
CMP_001573,FMCG_Distribution,47.87,C,0.7895,1,0.4193
CMP_001574,Textiles_Cotton,27.5,AA,0.0149,0,0.0001
CMP_001575,Manufacturing_General,80.92,BB,0.4822,0,0.0178
CMP_001576,Manufacturing_General,101.36,D,0.9482,1,0.8289
CMP_001577,NBFC,23.45,A,0.2595,0,0.0012
CMP_001578,NBFC,31.04,BBB,0.3072,0,0.0022
CMP_001579,Pharma,100.01,BBB,0.3626,0,0.0043
CMP_001580,Textiles_Cotton,27.47,C,0.855,0,0.6131
CMP_001581,Cement,22.97,NR,0.3978,0,0.0065
CMP_001582,NBFC,21.26,BB,0.3814,0,0.0054
CMP_001583,IT_Services,72.36,AA,0.111,0,0.0002
CMP_001584,Agri_Food,69.92,BB,0.3756,0,0.005
CMP_001585,Manufacturing_General,31.59,BBB,0.3777,0,0.0051
CMP_001586,Real_Estate_Residential,54.82,BBB,0.2903,0,0.0018
CMP_001587,Cement,185.25,AA,0.1478,0,0.0003
CMP_001588,Cement,25.05,A,0.156,0,0.0004
CMP_001589,Real_Estate_Residential,11.46,B,0.6688,0,0.145
CMP_001590,Real_Estate_Residential,78.58,BBB,0.3126,0,0.0024
CMP_001591,Agri_Food,49.98,BBB,0.2973,0,0.002
CMP_001592,Manufacturing_General,30.94,BBB,0.274,0,0.0015
CMP_001593,Manufacturing_General,91.99,B,0.6775,0,0.1584
CMP_001594,Real_Estate_Commercial,106.85,BB,0.4152,0,0.008
CMP_001595,Pharma,10.0,A,0.1195,0,0.0002
CMP_001596,Textiles_Cotton,32.39,A,0.2421,0,0.001
CMP_001597,Manufacturing_General,348.63,A,0.2164,0,0.0007
CMP_001598,Manufacturing_General,87.07,D,0.942,1,0.8181
CMP_001599,FMCG_Distribution,93.77,BBB,0.3999,0,0.0067
CMP_001600,Textiles_Cotton,139.53,BBB,0.2839,0,0.0017
CMP_001601,Steel_Secondary,55.35,BBB,0.3794,0,0.0052
CMP_001602,Textiles_Cotton,103.27,BBB,0.3105,0,0.0023
CMP_001603,Steel_Primary,96.97,B,0.5783,0,0.0541
CMP_001604,Manufacturing_General,84.03,BBB,0.4109,0,0.0076
CMP_001605,IT_Services,42.2,A,0.2295,0,0.0009
CMP_001606,Manufacturing_General,62.66,A,0.1739,0,0.0004
CMP_001607,Hospitals_Healthcare,34.1,BBB,0.3436,0,0.0034
CMP_001608,Textiles_Cotton,55.16,NR,0.4016,0,0.0068
CMP_001609,Pharma,21.44,BBB,0.3497,0,0.0037
CMP_001610,FMCG_Distribution,29.01,B,0.4826,0,0.0178
CMP_001611,Real_Estate_Residential,43.56,BB,0.4086,0,0.0074
CMP_001612,Pharma,25.66,A,0.229,0,0.0009
CMP_001613,Steel_Secondary,36.45,AA,0.09,0,0.0002
CMP_001614,Steel_Secondary,47.89,AA,0.1083,0,0.0002
CMP_001615,Real_Estate_Residential,75.32,BB,0.3857,0,0.0056
CMP_001616,Agri_Food,116.68,A,0.2724,0,0.0015
CMP_001617,Real_Estate_Residential,37.67,BBB,0.3714,0,0.0048
CMP_001618,Pharma,158.87,BBB,0.288,0,0.0018
CMP_001619,Real_Estate_Commercial,115.69,BB,0.4517,0,0.0124
CMP_001620,IT_Services,81.72,A,0.2315,0,0.0009
CMP_001621,Manufacturing_General,61.74,BBB,0.4189,0,0.0084
CMP_001622,Pharma,70.48,BBB,0.3572,0,0.004
CMP_001623,Chemical,141.12,BBB,0.4303,0,0.0096
CMP_001624,Manufacturing_General,145.31,B,0.5854,1,0.0587
CMP_001625,Real_Estate_Residential,158.85,A,0.139,0,0.0003
CMP_001626,Textiles_Cotton,56.43,B,0.5668,0,0.0475
CMP_001627,Pharma,85.11,BB,0.5109,0,0.0249
CMP_001628,Manufacturing_General,159.95,BBB,0.3105,0,0.0023
CMP_001629,IT_Services,33.15,BB,0.4694,0,0.0153
CMP_001630,Real_Estate_Commercial,42.32,BBB,0.3486,0,0.0036
CMP_001631,Steel_Secondary,55.3,A,0.2416,0,0.001
CMP_001632,Real_Estate_Residential,112.13,BB,0.3732,0,0.0049
CMP_001633,Infrastructure_Roads,113.54,BBB,0.2642,0,0.0013
CMP_001634,Chemical,45.39,BB,0.5374,0,0.0339
CMP_001635,Textiles_Cotton,16.33,BBB,0.2719,0,0.0014
CMP_001636,Cement,66.48,C,0.7721,1,0.3694
CMP_001637,Manufacturing_General,26.19,BBB,0.3611,0,0.0042
CMP_001638,Agri_Food,16.58,AA,0.0484,0,0.0001
CMP_001639,Chemical,19.86,BBB,0.2819,0,0.0016
CMP_001640,Pharma,70.89,BB,0.503,0,0.0227
CMP_001641,Hospitals_Healthcare,162.2,B,0.6098,0,0.0771
CMP_001642,Pharma,56.32,BBB,0.347,0,0.0036
CMP_001643,NBFC,64.66,C,0.7859,0,0.4086
CMP_001644,Manufacturing_General,140.66,A,0.2504,0,0.0011
CMP_001645,Real_Estate_Commercial,15.87,BBB,0.2925,0,0.0019
CMP_001646,Manufacturing_General,82.78,C,0.8603,0,0.6279
CMP_001647,Hospitals_Healthcare,54.09,C,0.8648,1,0.6404
CMP_001648,Infrastructure_Roads,85.87,BB,0.4361,0,0.0103
CMP_001649,Real_Estate_Residential,37.09,B,0.5063,0,0.0235
CMP_001650,Manufacturing_General,28.38,AA,0.1144,0,0.0002
CMP_001651,Steel_Secondary,61.09,B,0.6551,0,0.1257
CMP_001652,Textiles_Cotton,204.25,BBB,0.3333,0,0.003
CMP_001653,Steel_Primary,108.71,A,0.1687,0,0.0004
CMP_001654,Manufacturing_General,36.37,A,0.1585,0,0.0004
CMP_001655,Chemical,18.68,BBB,0.4205,0,0.0085
CMP_001656,Pharma,14.22,A,0.1064,0,0.0002
CMP_001657,Steel_Secondary,156.47,BBB,0.344,0,0.0034
CMP_001658,Cement,25.43,A,0.1513,0,0.0003
CMP_001659,IT_Services,42.08,BBB,0.2799,0,0.0016
CMP_001660,NBFC,157.11,BBB,0.281,0,0.0016
CMP_001661,IT_Services,15.01,BBB,0.2518,0,0.0011
CMP_001662,Chemical,180.15,BBB,0.3343,0,0.0031
CMP_001663,IT_Services,44.57,BB,0.5773,0,0.0536
CMP_001664,Agri_Food,21.78,C,0.8482,1,0.5935
CMP_001665,FMCG_Distribution,44.8,BB,0.4872,0,0.0188
CMP_001666,Textiles_Cotton,30.63,BBB,0.2408,0,0.001
CMP_001667,Chemical,77.68,BB,0.5162,0,0.0264
CMP_001668,Manufacturing_General,32.51,A,0.2878,0,0.0018
CMP_001669,Hospitals_Healthcare,11.83,A,0.161,0,0.0004
CMP_001670,Steel_Primary,45.77,BBB,0.2774,0,0.0015
CMP_001671,FMCG_Distribution,18.44,B,0.6107,0,0.0779
CMP_001672,FMCG_Distribution,64.29,A,0.1555,0,0.0004
CMP_001673,Hospitals_Healthcare,21.12,AA,0.01,0,0.0001
CMP_001674,Infrastructure_Roads,36.95,A,0.2003,0,0.0006
CMP_001675,Steel_Secondary,63.19,B,0.5908,0,0.0624
CMP_001676,Manufacturing_General,46.06,BB,0.3673,0,0.0045
CMP_001677,Cement,66.71,A,0.2177,0,0.0008
CMP_001678,Manufacturing_General,94.09,BBB,0.2351,0,0.0009
CMP_001679,Real_Estate_Residential,21.62,BBB,0.2797,0,0.0016
CMP_001680,Steel_Secondary,51.86,BB,0.5827,0,0.0569
CMP_001681,Agri_Food,10.0,A,0.1095,0,0.0002
CMP_001682,NBFC,66.54,B,0.5427,0,0.036
CMP_001683,Hospitals_Healthcare,42.92,BBB,0.3162,0,0.0025
CMP_001684,Manufacturing_General,24.86,BB,0.5605,0,0.0442
CMP_001685,FMCG_Distribution,70.29,AAA,0.01,0,0.0001
CMP_001686,Chemical,139.51,BBB,0.3245,0,0.0027
CMP_001687,IT_Services,37.31,BBB,0.3349,0,0.0031
CMP_001688,NBFC,25.64,BBB,0.1765,0,0.0005
CMP_001689,Infrastructure_Roads,62.3,AA,0.1319,0,0.0003
CMP_001690,Manufacturing_General,18.76,B,0.7114,1,0.2203
CMP_001691,IT_Services,32.19,A,0.1644,0,0.0004
CMP_001692,Cement,145.17,BB,0.5677,0,0.048
CMP_001693,Manufacturing_General,57.38,B,0.7296,0,0.2601
CMP_001694,Steel_Primary,12.14,BBB,0.3062,0,0.0022
CMP_001695,Manufacturing_General,12.97,BB,0.4484,0,0.0119
CMP_001696,Manufacturing_General,62.16,BB,0.4119,0,0.0077
CMP_001697,Manufacturing_General,108.84,BBB,0.2977,0,0.002
CMP_001698,Agri_Food,14.97,B,0.6899,1,0.1793
CMP_001699,Pharma,78.24,BBB,0.2805,0,0.0016
CMP_001700,Agri_Food,158.27,BBB,0.1681,0,0.0004
CMP_001701,Cement,247.22,BB,0.5688,0,0.0486
CMP_001702,Steel_Secondary,71.16,BBB,0.3114,0,0.0023
CMP_001703,IT_Services,81.9,BBB,0.2772,0,0.0015
CMP_001704,Cement,10.0,BBB,0.3514,0,0.0037
CMP_001705,Manufacturing_General,292.89,B,0.7567,1,0.3275
CMP_001706,NBFC,34.45,D,0.8559,1,0.6157
CMP_001707,Textiles_Cotton,25.87,BBB,0.3261,0,0.0028
CMP_001708,NBFC,44.52,BB,0.3801,0,0.0053
CMP_001709,Real_Estate_Residential,182.97,C,0.8499,1,0.5985
CMP_001710,Manufacturing_General,319.4,AA,0.1051,0,0.0002
CMP_001711,Manufacturing_General,60.36,A,0.2118,0,0.0007
CMP_001712,Infrastructure_Roads,121.32,BB,0.4451,0,0.0114
CMP_001713,IT_Services,56.52,B,0.5189,0,0.0273
CMP_001714,Manufacturing_General,23.8,B,0.6185,0,0.0848
CMP_001715,Agri_Food,177.93,BBB,0.3244,0,0.0027
CMP_001716,Manufacturing_General,33.19,AA,0.1406,0,0.0003
CMP_001717,Real_Estate_Residential,186.5,BBB,0.2297,0,0.0009
CMP_001718,Agri_Food,154.29,A,0.2314,0,0.0009
CMP_001719,Textiles_Cotton,89.23,BBB,0.2611,0,0.0013
CMP_001720,Manufacturing_General,235.85,BB,0.5054,0,0.0233
CMP_001721,Manufacturing_General,325.67,AA,0.0796,0,0.0001
CMP_001722,Steel_Secondary,47.46,B,0.6628,1,0.1362
CMP_001723,Manufacturing_General,28.59,BBB,0.3535,0,0.0038
CMP_001724,Real_Estate_Residential,12.29,BBB,0.2264,0,0.0008
CMP_001725,Manufacturing_General,328.9,AA,0.0728,0,0.0001
CMP_001726,IT_Services,38.41,BBB,0.3111,0,0.0023
CMP_001727,Agri_Food,135.37,AA,0.1961,0,0.0006
CMP_001728,Hospitals_Healthcare,30.17,NR,0.3464,0,0.0035
CMP_001729,NBFC,186.91,B,0.7928,1,0.4289
CMP_001730,Steel_Secondary,31.18,BBB,0.4203,0,0.0085
CMP_001731,NBFC,21.04,A,0.1751,0,0.0005
CMP_001732,Pharma,46.21,NR,0.4142,0,0.0079
CMP_001733,Cement,35.68,BBB,0.2585,0,0.0012
CMP_001734,Manufacturing_General,87.97,A,0.1766,0,0.0005
CMP_001735,FMCG_Distribution,52.4,BBB,0.2156,0,0.0007
CMP_001736,IT_Services,90.21,NR,0.4409,0,0.0109
CMP_001737,Textiles_Cotton,43.26,AAA,0.0949,0,0.0002
CMP_001738,Steel_Primary,32.07,A,0.1494,0,0.0003
CMP_001739,Cement,34.23,NR,0.4211,0,0.0086
CMP_001740,Hospitals_Healthcare,280.33,A,0.0949,0,0.0002
CMP_001741,Real_Estate_Commercial,65.37,A,0.1987,0,0.0006
CMP_001742,Infrastructure_Roads,11.17,BBB,0.3159,0,0.0024
CMP_001743,Manufacturing_General,36.01,B,0.6545,0,0.1249
CMP_001744,Cement,59.0,BBB,0.287,0,0.0017
CMP_001745,IT_Services,238.97,NR,0.4149,0,0.008
CMP_001746,Manufacturing_General,124.33,BB,0.5151,0,0.0261
CMP_001747,Textiles_Cotton,26.12,AA,0.0988,0,0.0002
CMP_001748,Infrastructure_Roads,377.92,NR,0.4878,0,0.019
CMP_001749,Manufacturing_General,53.25,BBB,0.3129,0,0.0024
CMP_001750,Pharma,147.98,A,0.2362,0,0.0009
CMP_001751,Textiles_Cotton,21.67,BBB,0.3406,0,0.0033
CMP_001752,Manufacturing_General,10.0,BBB,0.3116,0,0.0023
CMP_001753,Textiles_Cotton,17.69,AA,0.1607,0,0.0004
CMP_001754,Agri_Food,10.0,AAA,0.0626,0,0.0001
CMP_001755,Hospitals_Healthcare,295.8,BBB,0.3783,0,0.0052
CMP_001756,Chemical,64.82,B,0.6925,0,0.1839
CMP_001757,IT_Services,26.06,BBB,0.1895,0,0.0005
CMP_001758,Manufacturing_General,78.42,NR,0.6066,0,0.0744
CMP_001759,Pharma,63.53,A,0.1868,0,0.0005
CMP_001760,IT_Services,89.72,A,0.1774,0,0.0005
CMP_001761,Hospitals_Healthcare,143.69,A,0.1941,0,0.0006
CMP_001762,Manufacturing_General,43.3,A,0.1628,0,0.0004
CMP_001763,IT_Services,27.01,A,0.1914,0,0.0006
CMP_001764,Manufacturing_General,105.87,B,0.6086,0,0.0761
CMP_001765,Steel_Secondary,103.74,C,0.8965,1,0.7226
CMP_001766,Real_Estate_Commercial,59.18,NR,0.4364,0,0.0103
CMP_001767,IT_Services,311.7,A,0.1609,0,0.0004
CMP_001768,Steel_Primary,38.46,C,0.7645,0,0.3484
CMP_001769,Cement,26.58,BBB,0.3161,0,0.0025
CMP_001770,IT_Services,76.28,A,0.1894,0,0.0005
CMP_001771,Infrastructure_Roads,31.82,B,0.6772,0,0.1579
CMP_001772,FMCG_Distribution,81.16,BB,0.4081,0,0.0074
CMP_001773,Chemical,28.04,A,0.0999,0,0.0002
CMP_001774,Infrastructure_Roads,39.64,BBB,0.3375,0,0.0032
CMP_001775,Steel_Secondary,247.81,A,0.2542,0,0.0012
CMP_001776,Real_Estate_Residential,39.47,BB,0.4082,0,0.0074
CMP_001777,Cement,28.82,BBB,0.3954,0,0.0063
CMP_001778,Textiles_Cotton,139.29,NR,0.4841,0,0.0181
CMP_001779,Hospitals_Healthcare,23.55,AA,0.0997,0,0.0002
CMP_001780,Manufacturing_General,31.36,BBB,0.2761,0,0.0015
CMP_001781,FMCG_Distribution,86.6,BBB,0.2169,0,0.0007
CMP_001782,IT_Services,115.67,BBB,0.3593,0,0.0041
CMP_001783,NBFC,144.95,BBB,0.2535,0,0.0012
CMP_001784,Real_Estate_Residential,30.03,BB,0.4254,0,0.0091
CMP_001785,FMCG_Distribution,87.95,B,0.7194,1,0.2374
CMP_001786,NBFC,37.6,NR,0.224,0,0.0008
CMP_001787,NBFC,33.63,B,0.5433,0,0.0363
CMP_001788,Manufacturing_General,142.96,B,0.6487,0,0.1176
CMP_001789,IT_Services,35.18,BBB,0.3176,0,0.0025
CMP_001790,Manufacturing_General,68.21,B,0.6839,0,0.169
CMP_001791,Real_Estate_Commercial,61.83,BBB,0.2819,0,0.0016
CMP_001792,IT_Services,23.18,BBB,0.4518,0,0.0124
CMP_001793,Real_Estate_Residential,118.26,BBB,0.2863,0,0.0017
CMP_001794,Manufacturing_General,85.48,BBB,0.2862,0,0.0017
CMP_001795,Manufacturing_General,11.14,A,0.1402,0,0.0003
CMP_001796,Real_Estate_Residential,68.17,NR,0.4649,0,0.0145
CMP_001797,Manufacturing_General,29.42,BBB,0.3369,0,0.0031
CMP_001798,Manufacturing_General,131.32,AA,0.1481,0,0.0003
CMP_001799,Manufacturing_General,17.18,BBB,0.2106,0,0.0007
CMP_001800,Chemical,41.05,AA,0.0902,0,0.0002
CMP_001801,Real_Estate_Commercial,72.94,A,0.2023,0,0.0006
CMP_001802,Steel_Primary,57.02,A,0.2094,0,0.0007
CMP_001803,Steel_Secondary,100.52,BBB,0.3004,0,0.002
CMP_001804,Steel_Secondary,16.2,BBB,0.3325,0,0.003
CMP_001805,Infrastructure_Roads,204.7,B,0.5934,0,0.0642
CMP_001806,Real_Estate_Residential,83.11,BB,0.5891,0,0.0611
CMP_001807,Textiles_Cotton,162.03,BBB,0.3596,0,0.0041
CMP_001808,Manufacturing_General,109.88,BBB,0.2193,0,0.0008
CMP_001809,Manufacturing_General,54.09,BBB,0.2355,0,0.0009
CMP_001810,Real_Estate_Residential,19.54,BB,0.4067,0,0.0073
CMP_001811,Infrastructure_Roads,34.78,AA,0.1271,0,0.0003
CMP_001812,Textiles_Cotton,194.74,AAA,0.0115,0,0.0001
CMP_001813,Manufacturing_General,165.4,B,0.6268,0,0.093
CMP_001814,Manufacturing_General,33.26,BBB,0.3273,0,0.0028
CMP_001815,Agri_Food,10.0,A,0.1767,0,0.0005
CMP_001816,Steel_Secondary,46.06,A,0.1929,0,0.0006
CMP_001817,Infrastructure_Roads,43.37,NR,0.3221,0,0.0026
CMP_001818,NBFC,44.71,B,0.6916,0,0.1824
CMP_001819,Steel_Primary,83.33,BB,0.4371,0,0.0104
CMP_001820,Textiles_Cotton,110.05,BBB,0.2805,0,0.0016
