Company_ID,Sector,Industry_Growth_Rate,Sector_Volatility_Beta,Regulatory_Pressure,Commodity_Exposure_Index,Supply_Chain_Risk_Score,Sector_News_Sentiment,Regulatory_Action_Flag,Default_Flag
CMP_001614,Steel_Secondary,0.0112,1.35,Medium,0.99,57.4,-0.42,0,0
CMP_001615,Real_Estate_Residential,0.0545,1.56,High,0.56,79.2,-0.09,1,0
CMP_001616,Agri_Food,0.0233,0.87,Low,0.81,52.5,-0.66,0,0
CMP_001617,Real_Estate_Residential,0.0724,2.31,High,0.59,38.9,0.09,1,0
CMP_001618,Pharma,0.0262,1.07,Medium,0.62,46.0,-0.29,0,0
CMP_001619,Real_Estate_Commercial,0.0391,1.2,Medium,0.19,26.7,0.12,1,0
CMP_001620,IT_Services,0.0506,0.9,Low,0.05,30.9,-0.59,0,0
CMP_001621,Manufacturing_General,0.0541,0.95,Medium,0.48,27.0,-0.36,0,0
CMP_001622,Pharma,0.0909,0.8,Medium,0.59,41.4,-0.21,0,0
CMP_001623,Chemical,0.0568,1.43,Medium,0.74,73.7,-0.31,0,0
CMP_001624,Manufacturing_General,0.0561,0.95,Medium,0.51,52.5,0.19,0,1
CMP_001625,Real_Estate_Residential,0.0434,1.6,High,0.57,71.7,-0.11,0,0
CMP_001626,Textiles_Cotton,0.0113,1.51,Medium,0.93,75.8,-0.65,1,0
CMP_001627,Pharma,0.0632,1.1,Medium,0.53,61.2,-0.2,0,0
CMP_001628,Manufacturing_General,0.053,1.11,Medium,0.43,40.1,0.12,0,0
CMP_001629,IT_Services,0.0072,1.28,Low,0.0,45.4,-0.88,0,0
CMP_001630,Real_Estate_Commercial,0.0212,1.14,Medium,0.2,30.3,0.12,0,0
CMP_001631,Steel_Secondary,0.0255,1.03,Medium,0.87,70.5,-0.89,0,0
CMP_001632,Real_Estate_Residential,0.017,1.38,High,0.68,53.9,-0.41,1,0
CMP_001633,Infrastructure_Roads,0.0333,0.69,Low,0.28,29.0,0.24,0,0
CMP_001634,Chemical,0.0647,1.57,Medium,0.96,70.6,-0.57,1,0
CMP_001635,Textiles_Cotton,-0.0011,1.23,Medium,0.89,78.9,-0.52,1,0
CMP_001636,Cement,0.0445,1.04,Low,0.47,61.6,-0.03,0,1
CMP_001637,Manufacturing_General,0.0354,0.99,Medium,0.44,42.9,-0.31,0,0
CMP_001638,Agri_Food,0.0441,1.58,Low,0.95,81.4,-0.27,0,0
CMP_001639,Chemical,0.057,1.42,Medium,0.83,82.3,-0.62,0,0
CMP_001640,Pharma,0.0523,0.88,Medium,0.25,46.4,-0.31,0,0
CMP_001641,Hospitals_Healthcare,0.1319,0.55,Low,0.46,45.6,0.29,0,0
CMP_001642,Pharma,0.0526,0.82,Medium,0.51,65.9,-0.03,0,0
CMP_001643,NBFC,0.051,0.71,High,0.13,29.9,-0.59,1,0
CMP_001644,Manufacturing_General,0.0377,1.28,Medium,0.77,41.2,-0.17,0,0
CMP_001645,Real_Estate_Commercial,0.0387,0.99,Medium,0.29,42.3,0.55,1,0
CMP_001646,Manufacturing_General,0.0266,0.58,Medium,0.45,40.8,-0.35,0,0
CMP_001647,Hospitals_Healthcare,0.0712,0.61,Low,0.51,69.8,0.29,0,1
CMP_001648,Infrastructure_Roads,0.0876,1.1,Low,0.34,24.6,0.42,0,0
CMP_001649,Real_Estate_Residential,0.0132,1.82,High,0.55,62.4,-0.65,0,0
CMP_001650,Manufacturing_General,0.0156,1.15,Medium,0.32,36.2,0.24,0,0
CMP_001651,Steel_Secondary,0.0157,1.47,Medium,1.0,66.6,-0.69,0,0
CMP_001652,Textiles_Cotton,0.0096,0.86,Medium,0.77,81.1,-0.51,0,0
CMP_001653,Steel_Primary,0.0436,1.48,Low,0.79,62.7,-0.38,0,0
CMP_001654,Manufacturing_General,0.0445,0.93,Medium,0.59,45.2,-0.41,0,0
CMP_001655,Chemical,0.0547,1.35,Medium,0.72,80.1,-0.45,0,0
CMP_001656,Pharma,0.0338,1.28,Medium,0.56,52.7,0.18,0,0
CMP_001657,Steel_Secondary,0.0314,1.4,Medium,0.76,63.5,-0.31,0,0
CMP_001658,Cement,0.0513,0.66,Low,0.68,35.4,0.32,0,0
CMP_001659,IT_Services,0.0922,1.01,Low,0.05,48.2,0.08,1,0
CMP_001660,NBFC,0.1386,1.18,High,0.3,34.6,-0.8,1,0
CMP_001661,IT_Services,0.0598,0.87,Low,0.09,16.8,0.06,0,0
CMP_001662,Chemical,0.0601,1.55,Medium,0.68,90.4,-0.61,0,0
CMP_001663,IT_Services,0.0657,1.11,Low,0.15,53.8,-0.54,0,0
CMP_001664,Agri_Food,-0.0146,1.33,Low,0.91,100.0,-0.48,1,1
CMP_001665,FMCG_Distribution,0.0632,0.44,Low,0.65,70.1,0.08,0,0
CMP_001666,Textiles_Cotton,0.0108,1.34,Medium,0.86,89.1,-0.45,1,0
CMP_001667,Chemical,0.0603,1.62,Medium,0.71,77.3,-0.77,0,0
CMP_001668,Manufacturing_General,0.0246,0.91,Medium,0.54,52.1,0.03,1,0
CMP_001669,Hospitals_Healthcare,0.1277,0.43,Low,0.27,58.7,0.01,0,0
CMP_001670,Steel_Primary,0.0236,0.79,Low,0.92,45.7,-0.27,0,0
CMP_001671,FMCG_Distribution,0.0868,0.46,Low,0.41,58.4,-0.22,0,0
CMP_001672,FMCG_Distribution,0.0604,0.85,Low,0.62,37.6,0.03,0,0
CMP_001673,Hospitals_Healthcare,0.1301,0.54,Low,0.19,25.9,0.28,0,0
CMP_001674,Infrastructure_Roads,0.109,0.83,Low,0.37,40.7,0.28,0,0
CMP_001675,Steel_Secondary,-0.0157,1.56,Medium,0.82,65.0,-0.32,1,0
CMP_001676,Manufacturing_General,0.0572,1.04,Medium,0.49,54.1,-0.5,0,0
CMP_001677,Cement,0.1067,1.21,Low,0.54,58.5,0.3,0,0
CMP_001678,Manufacturing_General,0.0675,1.1,Medium,0.49,21.4,0.22,0,0
CMP_001679,Real_Estate_Residential,-0.002,2.3,High,0.52,55.2,0.35,0,0
CMP_001680,Steel_Secondary,-0.0039,2.01,Medium,0.88,89.8,-0.64,1,0
CMP_001681,Agri_Food,0.0895,0.79,Low,0.99,79.8,-0.56,0,0
CMP_001682,NBFC,0.1254,1.72,High,0.06,24.2,-0.97,0,0
CMP_001683,Hospitals_Healthcare,0.131,0.67,Low,0.34,31.5,0.05,0,0
CMP_001684,Manufacturing_General,0.0234,1.35,Medium,0.69,52.4,-0.07,1,0
CMP_001685,FMCG_Distribution,0.0689,0.75,Low,0.49,55.2,0.4,0,0
CMP_001686,Chemical,0.02,1.24,Medium,0.8,93.4,-0.16,0,0
CMP_001687,IT_Services,0.0195,0.84,Low,0.0,31.9,-0.67,0,0
CMP_001688,NBFC,0.1357,1.47,High,0.15,31.8,-0.45,1,0
CMP_001689,Infrastructure_Roads,0.0786,0.81,Low,0.29,23.3,0.59,0,0
CMP_001690,Manufacturing_General,0.0125,0.91,Medium,0.54,55.5,-0.34,0,1
CMP_001691,IT_Services,0.0759,0.82,Low,0.24,37.8,0.03,0,0
CMP_001692,Cement,0.1031,1.17,Low,0.69,44.4,0.19,0,0
CMP_001693,Manufacturing_General,0.0374,1.22,Medium,0.48,60.2,-0.14,0,0
CMP_001694,Steel_Primary,0.0089,1.73,Low,0.78,38.5,-0.26,0,0
CMP_001695,Manufacturing_General,0.0467,0.92,Medium,0.32,51.7,-0.65,1,0
CMP_001696,Manufacturing_General,0.0209,1.17,Medium,0.56,67.7,-0.21,0,0
CMP_001697,Manufacturing_General,0.0419,1.47,Medium,0.46,43.3,-0.17,0,0
CMP_001698,Agri_Food,0.0237,1.32,Low,1.0,76.0,-0.57,0,1
CMP_001699,Pharma,0.0792,0.98,Medium,0.46,37.6,-0.43,1,0
CMP_001700,Agri_Food,0.048,1.59,Low,0.75,83.7,-0.25,1,0
CMP_001701,Cement,0.0385,1.07,Low,0.62,31.3,0.05,1,0
CMP_001702,Steel_Secondary,0.061,1.53,Medium,0.74,62.6,-0.81,0,0
CMP_001703,IT_Services,0.061,0.73,Low,0.12,33.5,-0.58,0,0
CMP_001704,Cement,0.1061,1.16,Low,0.57,70.8,0.16,0,0
CMP_001705,Manufacturing_General,0.0352,0.73,Medium,0.58,76.5,0.14,0,1
CMP_001706,NBFC,0.0974,1.44,High,0.0,41.9,-0.97,0,1
CMP_001707,Textiles_Cotton,-0.0148,1.08,Medium,0.88,66.8,-0.86,0,0
CMP_001708,NBFC,0.1255,1.35,High,0.12,42.0,-1.0,0,0
CMP_001709,Real_Estate_Residential,-0.02,1.31,High,0.64,73.4,-0.87,1,1
CMP_001710,Manufacturing_General,0.0475,1.18,Medium,0.42,40.4,0.17,0,0
CMP_001711,Manufacturing_General,0.0454,1.32,Medium,0.55,46.8,0.53,1,0
CMP_001712,Infrastructure_Roads,0.0894,0.53,Low,0.33,45.9,0.55,1,0
CMP_001713,IT_Services,0.0093,0.94,Low,0.14,39.6,-0.57,0,0
CMP_001714,Manufacturing_General,0.1015,1.51,Medium,0.63,57.9,-0.03,0,0
CMP_001715,Agri_Food,0.0078,0.97,Low,0.84,74.1,-0.23,0,0
CMP_001716,Manufacturing_General,0.0093,1.32,Medium,0.43,29.4,-0.13,0,0
CMP_001717,Real_Estate_Residential,0.0287,1.44,High,0.41,58.3,-0.04,1,0
CMP_001718,Agri_Food,0.0498,0.71,Low,0.69,70.2,-0.73,0,0
CMP_001719,Textiles_Cotton,0.0534,0.88,Medium,0.93,83.1,-0.25,0,0
CMP_001720,Manufacturing_General,0.0702,1.07,Medium,0.61,71.3,-0.26,0,0
CMP_001721,Manufacturing_General,0.0845,1.39,Medium,0.48,35.7,0.07,0,0
CMP_001722,Steel_Secondary,0.0278,1.4,Medium,0.81,76.1,-0.67,0,1
CMP_001723,Manufacturing_General,0.0695,0.91,Medium,0.45,61.4,-0.25,0,0
CMP_001724,Real_Estate_Residential,0.0336,1.09,High,0.57,84.8,-0.6,0,0
CMP_001725,Manufacturing_General,0.0338,1.41,Medium,0.58,25.1,-0.01,0,0
CMP_001726,IT_Services,0.0148,0.68,Low,0.0,20.2,-0.48,0,0
CMP_001727,Agri_Food,0.0348,1.27,Low,0.91,83.8,-0.36,0,0
CMP_001728,Hospitals_Healthcare,0.1033,0.74,Low,0.3,37.3,0.22,0,0
CMP_001729,NBFC,0.1167,1.57,High,0.02,51.8,-0.61,1,1
CMP_001730,Steel_Secondary,0.022,1.75,Medium,0.98,77.9,-0.65,0,0
CMP_001731,NBFC,0.1026,1.05,High,0.19,24.3,-0.51,1,0
CMP_001732,Pharma,0.1164,0.8,Medium,0.43,55.6,-0.15,0,0
CMP_001733,Cement,0.0892,0.97,Low,0.66,51.1,0.41,0,0
CMP_001734,Manufacturing_General,0.0408,1.25,Medium,0.4,29.7,-0.19,0,0
CMP_001735,FMCG_Distribution,0.0516,0.82,Low,0.65,51.5,-0.22,0,0
CMP_001736,IT_Services,-0.0241,0.91,Low,0.24,29.7,-0.59,0,0
CMP_001737,Textiles_Cotton,0.0727,1.73,Medium,0.96,68.3,-0.6,0,0
CMP_001738,Steel_Primary,0.0757,1.41,Low,0.72,56.3,-0.22,0,0
CMP_001739,Cement,0.0862,1.47,Low,0.49,40.2,-0.14,0,0
CMP_001740,Hospitals_Healthcare,0.1033,0.69,Low,0.33,29.7,0.33,1,0
CMP_001741,Real_Estate_Commercial,0.1246,1.37,Medium,0.34,26.1,-0.08,0,0
CMP_001742,Infrastructure_Roads,0.0943,0.6,Low,0.36,25.5,0.35,0,0
CMP_001743,Manufacturing_General,-0.0087,0.62,Medium,0.55,64.8,-0.38,0,0
CMP_001744,Cement,0.0647,1.21,Low,0.65,43.6,0.15,0,0
CMP_001745,IT_Services,0.0228,1.0,Low,0.0,33.0,-0.42,0,0
CMP_001746,Manufacturing_General,0.0292,0.94,Medium,0.55,27.4,-0.02,0,0
CMP_001747,Textiles_Cotton,-0.0185,1.42,Medium,0.83,61.2,-0.38,0,0
CMP_001748,Infrastructure_Roads,0.0881,1.03,Low,0.32,26.0,0.14,0,0
CMP_001749,Manufacturing_General,0.0207,1.01,Medium,0.42,53.1,-0.31,0,0
CMP_001750,Pharma,0.0886,0.58,Medium,0.38,45.6,-0.25,1,0
CMP_001751,Textiles_Cotton,-0.0098,1.44,Medium,0.82,62.0,-0.75,0,0
CMP_001752,Manufacturing_General,0.0284,0.77,Medium,0.33,39.0,-0.15,0,0
CMP_001753,Textiles_Cotton,-0.0057,1.35,Medium,0.87,88.8,-0.64,1,0
CMP_001754,Agri_Food,0.0719,0.92,Low,1.0,74.4,-0.1,0,0
CMP_001755,Hospitals_Healthcare,0.1046,0.74,Low,0.15,25.7,0.7,0,0
CMP_001756,Chemical,0.0147,1.45,Medium,0.58,81.1,-0.61,0,0
CMP_001757,IT_Services,0.0437,1.12,Low,0.13,27.6,-0.47,0,0
CMP_001758,Manufacturing_General,0.0656,1.06,Medium,0.54,52.9,-0.19,0,0
CMP_001759,Pharma,0.1002,0.58,Medium,0.36,48.8,-0.12,1,0
CMP_001760,IT_Services,0.0407,1.07,Low,0.0,21.9,-0.71,0,0
CMP_001761,Hospitals_Healthcare,0.0726,0.72,Low,0.47,38.7,0.56,0,0
CMP_001762,Manufacturing_General,0.0742,0.96,Medium,0.55,53.4,-0.18,0,0
CMP_001763,IT_Services,0.0595,1.06,Low,0.01,45.9,0.12,0,0
CMP_001764,Manufacturing_General,0.0134,1.04,Medium,0.45,41.2,-0.19,0,0
CMP_001765,Steel_Secondary,-0.0682,1.16,Medium,0.84,83.3,-0.64,1,1
CMP_001766,Real_Estate_Commercial,0.0512,1.32,Medium,0.4,34.4,0.4,0,0
CMP_001767,IT_Services,0.0977,0.78,Low,0.0,16.2,0.01,0,0
CMP_001768,Steel_Primary,-0.0097,1.42,Low,0.72,59.4,-0.27,0,0
CMP_001769,Cement,0.0725,1.19,Low,0.75,57.4,0.3,0,0
CMP_001770,IT_Services,0.0826,0.97,Low,0.0,20.4,-0.64,1,0
CMP_001771,Infrastructure_Roads,0.0454,0.77,Low,0.43,41.6,0.1,0,0
CMP_001772,FMCG_Distribution,0.0491,0.86,Low,0.62,66.8,-0.07,0,0
CMP_001773,Chemical,0.0441,1.65,Medium,1.0,67.8,-0.27,0,0
CMP_001774,Infrastructure_Roads,0.1089,0.9,Low,0.38,27.5,0.6,0,0
CMP_001775,Steel_Secondary,0.0057,1.22,Medium,1.0,78.8,-0.84,0,0
CMP_001776,Real_Estate_Residential,-0.0126,1.95,High,0.59,56.1,-0.48,1,0
CMP_001777,Cement,0.0953,1.49,Low,0.67,53.2,0.44,1,0
CMP_001778,Textiles_Cotton,0.0097,1.32,Medium,0.81,80.1,-0.32,0,0
CMP_001779,Hospitals_Healthcare,0.0838,1.11,Low,0.34,29.6,0.59,0,0
CMP_001780,Manufacturing_General,0.0726,0.98,Medium,0.61,41.2,-0.15,0,0
CMP_001781,FMCG_Distribution,0.0747,0.79,Low,0.71,57.7,0.25,0,0
CMP_001782,IT_Services,0.0862,1.08,Low,0.05,38.5,-0.7,1,0
CMP_001783,NBFC,0.079,1.66,High,0.14,27.6,-0.6,1,0
CMP_001784,Real_Estate_Residential,0.0059,1.97,High,0.73,67.3,-0.7,1,0
CMP_001785,FMCG_Distribution,0.0503,1.19,Low,0.56,74.2,-0.05,0,1
CMP_001786,NBFC,0.1479,1.82,High,0.13,23.7,-0.95,1,0
CMP_001787,NBFC,0.137,1.33,High,0.23,21.3,-0.31,0,0
CMP_001788,Manufacturing_General,0.0632,1.17,Medium,0.57,68.3,-0.2,0,0
CMP_001789,IT_Services,0.0247,1.12,Low,0.08,34.7,-0.14,0,0
CMP_001790,Manufacturing_General,0.0203,1.43,Medium,0.46,55.3,-0.88,0,0
CMP_001791,Real_Estate_Commercial,0.0865,1.56,Medium,0.38,42.5,0.25,0,0
CMP_001792,IT_Services,-0.016,0.97,Low,0.06,47.1,-0.32,0,0
CMP_001793,Real_Estate_Residential,0.069,1.57,High,0.66,49.2,0.04,0,0
CMP_001794,Manufacturing_General,0.0709,0.77,Medium,0.53,50.0,0.09,0,0
CMP_001795,Manufacturing_General,0.104,1.26,Medium,0.52,37.5,-0.05,0,0
CMP_001796,Real_Estate_Residential,-0.0033,1.33,High,0.61,62.8,-0.82,0,0
CMP_001797,Manufacturing_General,0.03,0.87,Medium,0.57,60.9,-0.22,0,0
CMP_001798,Manufacturing_General,0.099,0.83,Medium,0.56,45.2,-0.06,0,0
CMP_001799,Manufacturing_General,0.0501,0.97,Medium,0.51,37.0,-0.16,0,0
CMP_001800,Chemical,0.0594,1.31,Medium,0.63,64.1,-0.36,0,0
CMP_001801,Real_Estate_Commercial,0.0286,1.22,Medium,0.22,40.2,0.16,0,0
CMP_001802,Steel_Primary,0.0349,1.24,Low,0.69,53.4,-0.04,0,0
CMP_001803,Steel_Secondary,0.0201,1.51,Medium,1.0,57.0,-0.34,1,0
CMP_001804,Steel_Secondary,0.0355,1.41,Medium,0.78,57.7,-0.21,0,0
CMP_001805,Infrastructure_Roads,0.0847,0.95,Low,0.51,40.3,0.08,0,0
CMP_001806,Real_Estate_Residential,0.0233,2.12,High,0.56,71.7,-0.17,0,0
CMP_001807,Textiles_Cotton,0.0242,1.54,Medium,0.98,89.8,-0.84,0,0
CMP_001808,Manufacturing_General,0.0637,1.45,Medium,0.59,58.3,-0.34,0,0
CMP_001809,Manufacturing_General,0.0398,1.32,Medium,0.58,40.4,0.44,0,0
CMP_001810,Real_Estate_Residential,0.0124,1.34,High,0.61,51.8,-0.55,0,0
CMP_001811,Infrastructure_Roads,0.1242,0.74,Low,0.17,41.0,0.15,0,0
CMP_001812,Textiles_Cotton,0.0275,1.49,Medium,0.98,44.6,-0.46,0,0
CMP_001813,Manufacturing_General,0.0215,1.61,Medium,0.47,28.7,-0.07,0,0
CMP_001814,Manufacturing_General,0.0781,1.16,Medium,0.69,43.1,-0.34,0,0
CMP_001815,Agri_Food,0.0327,1.18,Low,0.97,68.2,-0.6,0,0
CMP_001816,Steel_Secondary,0.047,1.27,Medium,0.7,65.4,-0.69,1,0
CMP_001817,Infrastructure_Roads,0.0695,0.41,Low,0.34,27.4,0.37,1,0
CMP_001818,NBFC,0.0517,1.14,High,0.0,35.5,-0.66,1,0
CMP_001819,Steel_Primary,0.0284,1.15,Low,0.62,61.9,-0.31,0,0
CMP_001820,Textiles_Cotton,-0.0021,1.52,Medium,0.9,75.9,-0.73,0,0
CMP_001821,Manufacturing_General,0.046,1.16,Medium,0.63,48.6,-0.06,0,0
CMP_001822,NBFC,0.093,1.31,High,0.18,38.7,-0.84,1,0
CMP_001823,Infrastructure_Roads,0.0897,0.85,Low,0.3,40.7,0.28,1,0
CMP_001824,NBFC,0.1089,1.42,High,0.23,14.5,-0.54,0,0
CMP_001825,Pharma,0.0455,0.99,Medium,0.54,73.6,0.09,0,0
CMP_001826,Manufacturing_General,0.0162,0.83,Medium,0.73,30.7,-0.18,0,0
CMP_001827,Agri_Food,0.0894,0.92,Low,0.94,73.6,-0.33,0,0
CMP_001828,Infrastructure_Roads,0.1223,0.62,Low,0.29,29.2,0.32,0,0
CMP_001829,Steel_Secondary,0.0406,2.24,Medium,0.94,83.6,-0.95,0,0
CMP_001830,Agri_Food,0.0497,0.6,Low,0.9,62.0,-0.76,0,0
CMP_001831,NBFC,0.1177,1.47,High,0.39,9.3,-0.83,1,0
CMP_001832,NBFC,0.0613,1.18,High,0.1,32.9,-0.55,1,0
CMP_001833,Real_Estate_Commercial,0.1117,1.29,Medium,0.28,46.0,0.14,0,0
CMP_001834,Hospitals_Healthcare,0.0584,0.74,Low,0.35,57.9,0.08,0,1
CMP_001835,Real_Estate_Residential,0.0194,1.95,High,0.42,72.4,-0.26,1,0
CMP_001836,Manufacturing_General,0.0697,0.78,Medium,0.56,52.7,-0.71,0,0
CMP_001837,Steel_Secondary,0.0682,1.49,Medium,0.86,64.0,-0.47,0,0
CMP_001838,Chemical,0.0543,0.78,Medium,0.78,49.5,-0.09,1,0
CMP_001839,Textiles_Cotton,0.0146,1.49,Medium,0.68,87.0,-0.88,0,0
CMP_001840,Steel_Primary,0.0151,1.42,Low,0.79,79.8,-0.07,0,0
CMP_001841,Cement,0.0953,1.47,Low,0.72,48.0,0.32,0,0
CMP_001842,Cement,0.0695,1.06,Low,0.7,43.8,0.21,0,0
CMP_001843,NBFC,0.094,1.71,High,0.05,14.2,-0.99,0,0
CMP_001844,Chemical,-0.0291,1.49,Medium,0.71,90.8,-0.28,1,1
CMP_001845,Textiles_Cotton,0.037,1.28,Medium,0.79,79.8,-0.45,0,0
CMP_001846,Manufacturing_General,0.0775,0.86,Medium,0.55,43.0,-0.13,0,0
CMP_001847,Textiles_Cotton,0.004,1.16,Medium,1.0,82.9,-0.77,0,0
CMP_001848,FMCG_Distribution,0.0823,0.69,Low,0.59,63.1,-0.11,0,0
CMP_001849,NBFC,0.1412,0.55,High,0.23,18.7,-0.81,1,0
CMP_001850,Steel_Secondary,-0.0271,1.51,Medium,0.84,60.2,-0.35,1,0
CMP_001851,Hospitals_Healthcare,0.0586,0.83,Low,0.42,38.3,0.42,0,0
CMP_001852,FMCG_Distribution,0.0396,0.77,Low,0.67,79.0,-0.32,0,0
CMP_001853,Hospitals_Healthcare,0.0915,0.66,Low,0.19,55.4,0.3,0,0
CMP_001854,Chemical,0.0446,0.87,Medium,0.81,76.4,0.19,0,0
CMP_001855,Textiles_Cotton,0.0058,1.2,Medium,0.84,75.7,-0.61,0,0
CMP_001856,Real_Estate_Commercial,0.0693,1.51,Medium,0.46,48.2,0.1,0,0
CMP_001857,IT_Services,0.0442,0.85,Low,0.12,23.4,-0.5,0,0
CMP_001858,Hospitals_Healthcare,0.091,0.42,Low,0.29,35.7,-0.17,0,0
CMP_001859,Real_Estate_Commercial,0.0697,1.49,Medium,0.29,38.7,0.13,0,0
CMP_001860,Infrastructure_Roads,0.0916,0.69,Low,0.38,32.6,0.34,0,0
CMP_001861,Real_Estate_Residential,0.0563,1.61,High,0.57,76.9,-0.21,1,0
CMP_001862,Manufacturing_General,0.0093,1.6,Medium,0.56,49.4,-0.72,0,0
CMP_001863,Pharma,0.1227,0.93,Medium,0.5,40.8,0.2,0,0
CMP_001864,Agri_Food,0.0157,1.28,Low,0.87,87.0,-0.46,0,0
CMP_001865,Chemical,0.0241,0.91,Medium,0.63,86.9,-0.56,0,0
CMP_001866,Manufacturing_General,0.0409,1.41,Medium,0.54,56.6,-0.18,0,0
CMP_001867,Manufacturing_General,0.0943,0.8,Medium,0.56,47.5,0.04,0,0
CMP_001868,Manufacturing_General,0.0635,0.54,Medium,0.51,28.6,0.11,0,0
CMP_001869,Real_Estate_Commercial,0.0982,1.32,Medium,0.12,11.8,0.23,0,0
CMP_001870,Hospitals_Healthcare,0.1547,0.72,Low,0.28,30.8,0.53,0,0
CMP_001871,Textiles_Cotton,0.0024,1.5,Medium,0.69,73.1,-0.45,0,0
CMP_001872,IT_Services,0.0451,0.88,Low,0.09,13.3,-0.7,1,0
CMP_001873,Hospitals_Healthcare,0.1579,0.57,Low,0.15,26.3,0.26,0,0
CMP_001874,Real_Estate_Commercial,0.0402,0.98,Medium,0.37,62.6,0.19,0,1
CMP_001875,Pharma,0.0816,1.17,Medium,0.46,55.8,0.01,0,0
CMP_001876,NBFC,0.1004,1.11,High,0.2,22.1,-0.8,1,0
CMP_001877,IT_Services,0.045,0.9,Low,0.05,28.3,-0.23,0,0
CMP_001878,Steel_Secondary,0.0289,1.52,Medium,0.93,76.4,-0.73,1,0
CMP_001879,Pharma,0.0422,0.61,Medium,0.47,43.9,0.04,1,0
CMP_001880,Real_Estate_Residential,0.0367,1.43,High,0.55,69.0,-0.67,1,0
CMP_001881,FMCG_Distribution,0.0732,0.38,Low,0.7,48.6,0.37,0,0
CMP_001882,NBFC,0.1255,1.28,High,0.21,28.7,-0.95,1,0
CMP_001883,Infrastructure_Roads,0.0856,0.3,Low,0.35,28.6,0.38,0,0
CMP_001884,Manufacturing_General,0.0309,1.04,Medium,0.43,19.8,-0.25,0,0
CMP_001885,IT_Services,0.041,0.79,Low,0.1,39.3,-0.63,0,0
CMP_001886,Manufacturing_General,0.064,0.79,Medium,0.5,49.8,0.09,1,0
CMP_001887,Textiles_Cotton,0.0495,1.18,Medium,0.84,78.2,-0.5,0,0
CMP_001888,Real_Estate_Commercial,0.121,1.0,Medium,0.21,27.2,0.28,0,0
CMP_001889,Agri_Food,0.0242,1.45,Low,1.0,89.2,-0.33,0,0
CMP_001890,Manufacturing_General,0.0812,0.85,Medium,0.36,45.3,0.29,0,0
CMP_001891,Cement,0.0533,1.22,Low,0.62,58.6,-0.24,0,0
CMP_001892,Hospitals_Healthcare,0.1317,0.39,Low,0.23,38.3,-0.14,0,0
CMP_001893,Textiles_Cotton,0.0405,1.24,Medium,0.72,62.7,-0.67,0,0
CMP_001894,Pharma,0.0894,0.76,Medium,0.71,45.0,-0.22,0,0
CMP_001895,Real_Estate_Commercial,0.0435,1.29,Medium,0.31,65.3,0.27,0,1
CMP_001896,NBFC,0.092,1.48,High,0.1,33.9,-0.7,0,0
CMP_001897,Textiles_Cotton,0.0314,1.23,Medium,1.0,63.4,-0.54,0,0
CMP_001898,Steel_Primary,0.0416,1.37,Low,0.79,55.6,-0.38,1,0
CMP_001899,Infrastructure_Roads,0.1205,0.97,Low,0.39,40.0,0.36,0,1
CMP_001900,Pharma,0.0671,0.68,Medium,0.42,45.2,0.09,1,0
CMP_001901,Manufacturing_General,0.0852,1.06,Medium,0.48,40.2,-0.05,0,0
CMP_001902,Infrastructure_Roads,0.1092,0.73,Low,0.52,34.7,0.34,0,0
CMP_001903,Manufacturing_General,0.0388,1.45,Medium,0.58,51.5,0.06,0,0
CMP_001904,Real_Estate_Commercial,0.1087,1.38,Medium,0.29,38.4,0.24,0,0
CMP_001905,Textiles_Cotton,-0.0024,1.16,Medium,0.78,56.6,-0.59,0,0
CMP_001906,Chemical,0.0448,0.96,Medium,0.88,72.0,-0.18,0,0
CMP_001907,Steel_Primary,0.0356,1.35,Low,0.71,75.0,-0.24,0,1
CMP_001908,Steel_Secondary,0.029,1.1,Medium,1.0,62.7,-0.57,0,0
CMP_001909,Manufacturing_General,0.064,1.28,Medium,0.33,39.9,0.18,0,0
CMP_001910,Steel_Secondary,0.0398,2.09,Medium,1.0,66.8,-0.68,0,0
CMP_001911,FMCG_Distribution,0.0773,0.81,Low,0.62,55.3,0.03,0,0
CMP_001912,Agri_Food,0.0334,1.16,Low,0.92,84.9,-0.67,1,0
CMP_001913,Steel_Primary,0.061,1.67,Low,0.83,43.2,-0.26,0,0
CMP_001914,IT_Services,0.0447,1.03,Low,0.0,16.0,-0.32,0,0
CMP_001915,Real_Estate_Commercial,0.0508,1.42,Medium,0.43,30.2,0.23,0,0
CMP_001916,FMCG_Distribution,0.053,0.61,Low,0.71,53.8,0.37,0,0
CMP_001917,NBFC,0.132,2.01,High,0.01,41.3,-1.0,0,1
CMP_001918,Cement,0.0251,1.38,Low,0.69,56.0,0.22,0,0
CMP_001919,Cement,0.0748,1.41,Low,0.67,54.4,0.28,0,1
CMP_001920,Real_Estate_Residential,0.0403,2.05,High,0.44,54.2,-0.31,0,0
CMP_001921,Manufacturing_General,0.0465,1.14,Medium,0.44,42.7,0.22,1,0
CMP_001922,NBFC,0.1064,1.53,High,0.09,13.4,-0.47,1,0
CMP_001923,Steel_Primary,0.0016,0.89,Low,0.74,38.8,-0.49,0,0
CMP_001924,Infrastructure_Roads,0.1153,0.83,Low,0.31,42.0,0.49,0,0
CMP_001925,Manufacturing_General,0.0716,1.15,Medium,0.57,42.5,0.01,0,0
CMP_001926,NBFC,0.1487,1.45,High,0.26,12.8,-0.61,1,0
