Company_ID,GST_Filing_Delay_Days,GST_vs_Bank_Variance_Pct,GSTR_2A_3B_ITC_Mismatch_Pct,Historical_Defaults,Rating_Downgrades_Count,Payment_Delays_Days,Tax_Compliance_Score,Round_Trip_Transaction_Count,Cash_Deposit_Ratio,GST_Scrutiny_Notice_Flag,Default_Flag
CMP_001606,2,0.0338,0.0252,0,0,0,0.93,0,0.309,0,0
CMP_001607,2,0.068,0.0458,0,0,26,0.92,0,0.283,0,0
CMP_001608,0,0.1603,0.0067,0,0,44,0.89,0,0.208,0,0
CMP_001609,108,0.0094,0.0399,0,1,6,0.68,0,0.102,1,0
CMP_001610,33,0.1362,0.03,0,2,23,0.77,0,0.504,1,0
CMP_001611,2,0.0817,0.0159,0,0,51,0.91,0,0.385,0,0
CMP_001612,0,0.0794,0.0266,0,0,45,0.97,0,0.118,0,0
CMP_001613,3,0.0447,0.0305,0,0,70,0.98,0,0.202,0,0
CMP_001614,69,0.0835,0.0223,0,1,40,0.85,0,0.168,1,0
CMP_001615,16,0.0527,0.0548,0,0,15,0.86,0,0.288,0,0
CMP_001616,3,0.07,0.0128,0,0,0,0.86,0,0.458,0,0
CMP_001617,158,0.0323,0.0187,0,0,41,0.56,0,0.312,0,0
CMP_001618,1,0.0216,0.0056,0,0,33,0.89,0,0.156,0,0
CMP_001619,0,0.1029,0.0487,0,1,48,0.9,0,0.214,0,0
CMP_001620,2,0.0747,0.0267,0,0,102,0.9,0,0.074,0,0
CMP_001621,0,0.2714,0.0388,0,0,12,0.84,0,0.195,0,0
CMP_001622,0,0.1004,0.0745,0,1,54,0.84,0,0.12,0,0
CMP_001623,0,0.2112,0.01,0,0,14,0.78,0,0.119,1,0
CMP_001624,9,0.1137,0.0779,0,1,83,0.79,0,0.276,0,1
CMP_001625,0,0.0285,0.0323,0,0,1,0.9,0,0.33,0,0
CMP_001626,3,0.0122,0.0715,0,1,22,0.88,0,0.345,1,0
CMP_001627,2,0.0841,0.0366,0,0,15,0.89,0,0.088,0,0
CMP_001628,2,0.0052,0.009,0,0,79,0.94,0,0.212,0,0
CMP_001629,3,0.1661,0.0028,1,0,38,0.87,0,0.084,0,0
CMP_001630,1,0.0421,0.0322,0,0,23,0.92,0,0.143,0,0
CMP_001631,0,0.0028,0.0099,0,0,15,0.92,0,0.328,0,0
CMP_001632,0,0.0719,0.0559,0,1,17,0.89,0,0.287,0,0
CMP_001633,0,0.0627,0.0646,0,0,50,0.92,0,0.08,1,0
CMP_001634,0,0.052,0.0045,0,0,135,0.9,0,0.188,0,0
CMP_001635,1,0.1105,0.0315,0,1,5,0.89,0,0.385,0,0
CMP_001636,0,0.2198,0.2723,0,0,0,0.69,0,0.275,1,1
CMP_001637,171,0.0739,0.04,0,0,35,0.45,0,0.174,0,0
CMP_001638,1,0.045,0.0796,0,0,81,0.96,0,0.454,0,0
CMP_001639,0,0.1159,0.0581,0,0,1,0.89,0,0.194,0,0
CMP_001640,0,0.1753,0.0095,0,1,43,0.76,0,0.094,0,0
CMP_001641,0,0.0541,0.0567,0,1,93,0.87,0,0.345,0,0
CMP_001642,20,0.1228,0.0434,0,0,5,0.82,1,0.095,0,0
CMP_001643,26,0.1787,0.0205,0,1,28,0.72,0,0.515,0,0
CMP_001644,71,0.0076,0.0232,0,0,4,0.74,0,0.228,1,0
CMP_001645,134,0.1149,0.0049,0,0,1,0.63,0,0.178,0,0
CMP_001646,45,0.2778,0.2927,1,1,45,0.55,0,0.443,0,0
CMP_001647,32,0.305,0.0705,1,1,73,0.58,0,0.637,1,1
CMP_001648,3,0.1454,0.0393,0,0,121,0.82,0,0.152,0,0
CMP_001649,0,0.0554,0.0172,0,0,18,0.84,0,0.287,0,0
CMP_001650,144,0.1252,0.0542,0,0,10,0.65,0,0.271,0,0
CMP_001651,0,0.2517,0.0124,1,0,76,0.76,3,0.323,0,0
CMP_001652,6,0.0247,0.0669,0,0,177,0.86,0,0.186,0,0
CMP_001653,0,0.032,0.0103,0,0,7,0.9,0,0.273,1,0
CMP_001654,27,0.0772,0.022,0,0,4,0.88,0,0.18,1,0
CMP_001655,2,0.1133,0.0111,0,0,120,0.84,0,0.236,0,0
CMP_001656,1,0.0283,0.0468,0,0,4,0.97,0,0.095,0,0
CMP_001657,0,0.0725,0.037,0,1,34,0.82,0,0.3,0,0
CMP_001658,11,0.0764,0.0411,0,0,52,1.0,0,0.236,1,0
CMP_001659,1,0.1177,0.0302,0,1,19,0.82,0,0.025,0,0
CMP_001660,0,0.0194,0.095,0,0,42,0.91,0,0.293,0,0
CMP_001661,0,0.0097,0.0688,0,0,61,0.9,0,0.033,0,0
CMP_001662,40,0.0198,0.0357,0,0,46,0.77,0,0.124,1,0
CMP_001663,0,0.2638,0.0059,0,2,12,0.79,0,0.137,1,0
CMP_001664,37,0.4008,0.0614,0,2,22,0.56,0,0.494,0,1
CMP_001665,0,0.1365,0.0449,0,0,205,0.78,0,0.529,0,0
CMP_001666,22,0.0466,0.0545,0,0,92,0.86,0,0.201,0,0
CMP_001667,1,0.1465,0.017,0,0,27,0.84,1,0.122,0,0
CMP_001668,0,0.097,0.0736,0,0,8,0.93,0,0.184,0,0
CMP_001669,1,0.0399,0.0365,0,0,11,1.0,1,0.306,0,0
CMP_001670,0,0.061,0.0714,0,1,69,0.92,0,0.182,0,0
CMP_001671,18,0.0998,0.0094,0,1,50,0.75,0,0.58,0,0
CMP_001672,32,0.0058,0.0232,0,0,41,0.86,0,0.619,0,0
CMP_001673,0,0.0216,0.0493,0,1,30,1.0,0,0.321,0,0
CMP_001674,0,0.0224,0.0423,0,0,71,0.99,0,0.149,0,0
CMP_001675,2,0.0976,0.0395,0,2,329,0.73,0,0.232,0,0
CMP_001676,99,0.0675,0.0048,0,0,44,0.66,0,0.258,0,0
CMP_001677,3,0.0607,0.1093,0,0,35,0.87,0,0.233,0,0
CMP_001678,2,0.0056,0.0446,0,0,4,0.94,0,0.26,0,0
CMP_001679,1,0.0504,0.0872,0,0,103,0.98,0,0.33,1,0
CMP_001680,0,0.0872,0.0645,0,1,4,0.75,0,0.259,0,0
CMP_001681,0,0.04,0.0583,0,0,54,0.89,0,0.379,0,0
CMP_001682,149,0.1248,0.0583,0,0,71,0.55,0,0.672,0,0
CMP_001683,0,0.1012,0.0233,0,0,17,0.9,0,0.381,0,0
CMP_001684,2,0.0924,0.0223,0,1,5,0.82,0,0.191,0,0
CMP_001685,3,0.1171,0.037,0,0,15,0.99,0,0.495,0,0
CMP_001686,2,0.002,0.0351,0,0,16,0.98,0,0.191,0,0
CMP_001687,14,0.0149,0.0336,0,1,38,0.89,0,0.055,0,0
CMP_001688,162,0.0462,0.0395,0,0,1,0.58,0,0.462,1,0
CMP_001689,0,0.0032,0.0571,0,1,1,0.89,0,0.087,0,0
CMP_001690,29,0.1744,0.0009,0,1,51,0.66,0,0.222,0,1
CMP_001691,3,0.0529,0.0288,0,0,5,0.86,0,0.039,0,0
CMP_001692,0,0.0405,0.0167,0,0,23,0.85,0,0.262,1,0
CMP_001693,39,0.2032,0.0451,0,1,126,0.72,0,0.277,0,0
CMP_001694,5,0.0467,0.0529,1,0,1,0.88,0,0.075,0,0
CMP_001695,31,0.2222,0.0285,0,0,7,0.76,1,0.205,1,0
CMP_001696,1,0.1085,0.0389,0,0,109,0.89,0,0.202,0,0
CMP_001697,3,0.0552,0.0391,0,0,19,0.92,0,0.204,1,0
CMP_001698,3,0.051,0.0407,0,0,36,0.8,0,0.513,0,1
CMP_001699,77,0.0081,0.0717,0,0,32,0.7,0,0.153,1,0
CMP_001700,0,0.0417,0.0014,0,0,29,0.97,0,0.563,0,0
CMP_001701,0,0.061,0.0357,0,0,79,0.88,0,0.286,0,0
CMP_001702,2,0.0806,0.0757,0,0,19,0.89,0,0.276,0,0
CMP_001703,2,0.027,0.0011,0,0,6,0.9,1,0.068,0,0
CMP_001704,1,0.056,0.0313,1,1,35,0.92,0,0.192,0,0
CMP_001705,0,0.2979,0.0136,0,3,39,0.72,0,0.273,0,1
CMP_001706,0,0.3389,0.3278,1,1,29,0.73,3,0.67,0,1
CMP_001707,0,0.1164,0.0721,0,1,28,0.86,0,0.326,0,0
CMP_001708,2,0.0743,0.0349,0,0,108,0.9,0,0.592,0,0
CMP_001709,155,0.2609,0.0271,0,2,104,0.37,0,0.278,0,1
CMP_001710,15,0.0819,0.011,0,0,7,0.91,0,0.16,0,0
CMP_001711,0,0.0622,0.0424,0,0,21,0.9,0,0.191,0,0
CMP_001712,1,0.0143,0.004,1,0,67,0.91,0,0.096,0,0
CMP_001713,2,0.048,0.0116,0,0,37,0.91,1,0.119,0,0
CMP_001714,3,0.1065,0.066,0,0,151,0.72,0,0.129,0,0
CMP_001715,0,0.0266,0.0836,0,0,74,0.92,0,0.523,0,0
CMP_001716,0,0.0451,0.0647,0,0,5,0.97,0,0.22,0,0
CMP_001717,0,0.0471,0.009,0,0,19,0.89,0,0.383,0,0
CMP_001718,27,0.0836,0.0159,0,0,106,0.87,1,0.331,0,0
CMP_001719,0,0.048,0.0218,0,0,28,0.93,0,0.353,0,0
CMP_001720,2,0.193,0.0344,0,0,36,0.83,0,0.198,0,0
CMP_001721,124,0.051,0.0387,0,0,53,0.67,0,0.187,0,0
CMP_001722,0,0.1321,0.0321,0,1,1,0.74,0,0.286,0,1
CMP_001723,5,0.0086,0.0307,0,0,3,0.9,0,0.147,0,0
CMP_001724,1,0.0018,0.0446,0,0,11,0.99,0,0.235,0,0
CMP_001725,6,0.0553,0.0282,0,0,45,0.98,0,0.223,0,0
CMP_001726,73,0.0501,0.0458,0,0,13,0.69,0,0.116,1,0
CMP_001727,1,0.0157,0.0036,0,0,28,0.94,0,0.375,0,0
CMP_001728,0,0.0876,0.0459,0,0,18,0.88,0,0.43,0,0
CMP_001729,167,0.284,0.0133,1,1,102,0.35,0,0.576,1,1
CMP_001730,0,0.0896,0.0082,0,0,60,0.86,0,0.269,0,0
CMP_001731,9,0.0152,0.0795,0,0,8,0.92,0,0.382,0,0
CMP_001732,0,0.1654,0.0398,0,0,100,0.82,0,0.131,0,0
CMP_001733,0,0.0222,0.0012,0,0,0,1.0,0,0.225,0,0
CMP_001734,35,0.0594,0.0709,0,0,19,0.79,0,0.164,0,0
CMP_001735,5,0.0433,0.0108,0,0,60,0.92,0,0.559,0,0
CMP_001736,1,0.0882,0.0312,0,1,29,0.86,0,0.142,0,0
CMP_001737,0,0.0019,0.0719,0,0,15,1.0,0,0.284,0,0
CMP_001738,138,0.102,0.0427,0,0,87,0.6,0,0.113,1,0
CMP_001739,0,0.0597,0.0031,0,1,51,0.86,0,0.139,0,0
CMP_001740,9,0.0155,0.0019,0,0,25,0.97,0,0.383,0,0
CMP_001741,0,0.1036,0.0142,0,0,96,0.9,0,0.156,0,0
CMP_001742,28,0.0459,0.0443,0,0,101,0.82,0,0.131,0,0
CMP_001743,19,0.1392,0.0443,0,1,24,0.79,0,0.251,0,0
CMP_001744,1,0.1106,0.0861,0,0,17,0.85,0,0.13,0,0
CMP_001745,0,0.2094,0.0619,0,0,16,0.79,0,0.118,1,0
CMP_001746,0,0.0871,0.0096,0,0,17,0.85,0,0.153,0,0
CMP_001747,0,0.0961,0.0771,0,0,7,0.97,0,0.187,0,0
CMP_001748,0,0.0238,0.0585,0,1,51,0.86,0,0.102,0,0
CMP_001749,0,0.0203,0.0471,0,1,14,0.93,0,0.173,0,0
CMP_001750,0,0.0518,0.0493,0,0,22,0.93,0,0.094,0,0
CMP_001751,10,0.0466,0.072,0,0,39,0.86,0,0.177,0,0
CMP_001752,169,0.0759,0.0158,0,0,46,0.48,0,0.145,0,0
CMP_001753,3,0.0717,0.0354,0,0,88,0.97,0,0.232,0,0
CMP_001754,1,0.0777,0.0058,0,0,157,0.92,0,0.273,0,0
CMP_001755,0,0.1141,0.0523,0,0,26,0.97,0,0.403,0,0
CMP_001756,137,0.2378,0.0155,1,1,154,0.42,0,0.14,1,0
CMP_001757,27,0.0851,0.1326,0,0,27,0.93,0,0.057,0,0
CMP_001758,3,0.1187,0.0043,0,0,150,0.84,1,0.264,0,0
CMP_001759,0,0.0418,0.08,0,0,51,0.93,0,0.121,1,0
CMP_001760,2,0.0494,0.0428,0,0,41,0.98,0,0.022,0,0
CMP_001761,3,0.027,0.0357,0,0,19,0.97,0,0.314,0,0
CMP_001762,3,0.0869,0.0148,0,0,12,0.91,0,0.19,0,0
CMP_001763,3,0.0916,0.0219,0,0,60,0.84,0,0.083,0,0
CMP_001764,1,0.0819,0.0062,0,1,48,0.76,0,0.144,0,0
CMP_001765,127,0.2668,0.0948,0,1,7,0.42,0,0.733,1,1
CMP_001766,13,0.0139,0.0724,0,0,27,0.86,0,0.104,0,0
CMP_001767,3,0.0464,0.0512,0,0,5,0.94,0,0.046,0,0
CMP_001768,22,0.2831,0.0431,0,1,1,0.7,0,0.199,1,0
CMP_001769,33,0.0057,0.0519,0,0,204,0.83,0,0.174,1,0
CMP_001770,8,0.0289,0.0275,0,0,28,0.95,0,0.043,0,0
CMP_001771,19,0.0508,0.0958,0,0,97,0.75,0,0.068,0,0
CMP_001772,90,0.0255,0.1072,0,1,27,0.69,0,0.365,1,0
CMP_001773,7,0.1093,0.0288,0,0,47,0.93,0,0.158,0,0
CMP_001774,7,0.0129,0.082,0,0,200,0.85,0,0.109,0,0
CMP_001775,1,0.0546,0.051,0,0,59,0.91,0,0.274,0,0
CMP_001776,0,0.1786,0.0366,0,0,8,0.87,0,0.417,0,0
CMP_001777,0,0.1069,0.0833,0,0,70,0.88,0,0.173,0,0
CMP_001778,38,0.0563,0.0345,0,1,181,0.83,0,0.219,0,0
CMP_001779,10,0.1011,0.0526,0,0,12,0.9,0,0.421,0,0
CMP_001780,22,0.0565,0.0211,0,0,10,0.92,0,0.233,0,0
CMP_001781,30,0.0729,0.044,0,1,11,0.86,0,0.317,0,0
CMP_001782,0,0.1204,0.102,0,0,8,0.85,0,0.1,0,0
CMP_001783,1,0.0744,0.0658,0,0,9,0.91,0,0.5,0,0
CMP_001784,1,0.0643,0.0528,0,2,54,0.84,0,0.281,0,0
CMP_001785,2,0.1156,0.0012,0,1,27,0.79,0,0.664,0,1
CMP_001786,2,0.0756,0.1107,0,0,82,0.85,1,0.694,0,0
CMP_001787,0,0.1444,0.0493,1,0,23,0.86,0,0.648,0,0
CMP_001788,8,0.0723,0.0488,0,0,143,0.77,0,0.238,0,0
CMP_001789,2,0.0573,0.0188,0,0,6,0.9,0,0.078,0,0
CMP_001790,0,0.0387,0.2737,0,1,2,0.86,3,0.164,0,0
CMP_001791,2,0.0644,0.0091,0,0,62,0.88,0,0.193,0,0
CMP_001792,2,0.0396,0.0341,0,0,70,0.9,0,0.067,0,0
CMP_001793,0,0.0984,0.0388,0,0,48,0.94,0,0.242,0,0
CMP_001794,3,0.134,0.0231,0,1,22,0.88,0,0.243,0,0
CMP_001795,1,0.0616,0.003,0,0,7,0.96,0,0.201,0,0
CMP_001796,0,0.1433,0.0449,0,1,12,0.89,0,0.412,0,0
CMP_001797,3,0.0735,0.0578,0,0,69,0.84,0,0.212,0,0
CMP_001798,0,0.0611,0.0649,0,0,98,0.99,0,0.173,0,0
CMP_001799,0,0.0061,0.0495,0,0,113,0.88,0,0.315,0,0
CMP_001800,1,0.1065,0.0348,0,0,22,0.92,1,0.148,0,0
CMP_001801,1,0.068,0.0454,0,0,39,1.0,0,0.159,0,0
CMP_001802,118,0.0724,0.0147,0,0,13,0.7,0,0.25,1,0
CMP_001803,2,0.0903,0.0603,0,0,112,0.89,0,0.212,0,0
CMP_001804,4,0.0886,0.0306,0,0,54,0.96,0,0.287,0,0
CMP_001805,2,0.1941,0.0246,0,0,107,0.74,0,0.102,0,0
CMP_001806,2,0.1473,0.0491,0,0,74,0.82,0,0.397,0,0
CMP_001807,0,0.0156,0.0189,0,1,17,0.9,0,0.222,1,0
CMP_001808,0,0.0667,0.033,0,0,1,0.92,0,0.218,0,0
CMP_001809,2,0.049,0.0379,0,0,157,0.95,0,0.187,0,0
CMP_001810,0,0.0675,0.0166,0,0,28,0.9,0,0.248,0,0
CMP_001811,2,0.1081,0.0142,0,0,10,0.93,0,0.18,0,0
CMP_001812,96,0.044,0.0571,0,0,71,0.8,0,0.229,0,0
CMP_001813,0,0.1337,0.0615,0,1,10,0.85,0,0.25,0,0
CMP_001814,3,0.0209,0.072,0,0,30,0.92,0,0.288,0,0
CMP_001815,2,0.0478,0.0143,0,0,28,0.97,0,0.504,0,0
CMP_001816,20,0.0872,0.0267,0,0,7,0.89,0,0.194,0,0
CMP_001817,130,0.1318,0.0399,0,0,47,0.57,0,0.125,0,0
CMP_001818,0,0.0324,0.0308,0,2,126,0.82,0,0.607,0,0
CMP_001819,11,0.1213,0.0198,1,1,125,0.85,0,0.127,0,0
CMP_001820,0,0.0752,0.0788,0,0,46,0.83,0,0.236,0,0
CMP_001821,3,0.0328,0.0189,0,0,0,0.92,0,0.227,0,0
CMP_001822,0,0.127,0.0569,0,0,23,0.87,0,0.536,0,0
CMP_001823,2,0.1298,0.002,0,2,38,0.84,0,0.105,0,0
CMP_001824,0,0.1155,0.0292,0,0,118,0.89,0,0.42,0,0
CMP_001825,1,0.1064,0.3539,1,1,33,0.83,0,0.137,0,0
CMP_001826,2,0.1125,0.0656,0,0,15,0.89,0,0.269,0,0
CMP_001827,0,0.0599,0.0384,0,0,123,1.0,0,0.544,1,0
CMP_001828,2,0.0894,0.0144,0,0,28,0.89,0,0.167,0,0
CMP_001829,1,0.0576,0.0244,0,0,186,0.91,0,0.243,0,0
CMP_001830,0,0.0552,0.0859,0,0,22,0.9,0,0.399,0,0
CMP_001831,0,0.0579,0.059,0,0,47,0.89,0,0.428,0,0
CMP_001832,3,0.0221,0.0032,0,0,83,0.96,0,0.429,0,0
CMP_001833,1,0.2232,0.0608,1,0,134,0.71,0,0.476,1,0
CMP_001834,0,0.3708,0.1262,0,1,24,0.71,0,0.602,0,1
CMP_001835,0,0.0922,0.0851,0,0,147,0.84,0,0.466,0,0
CMP_001836,9,0.0169,0.05,0,0,57,0.89,0,0.153,0,0
CMP_001837,22,0.1119,0.0198,0,0,10,0.78,0,0.238,0,0
CMP_001838,1,0.0653,0.0415,0,0,77,0.88,0,0.148,0,0
CMP_001839,0,0.1689,0.0327,0,0,124,0.83,0,0.361,0,0
CMP_001840,24,0.2951,0.019,0,1,12,0.72,0,0.145,1,0
CMP_001841,3,0.0962,0.0677,0,0,6,0.91,0,0.21,0,0
CMP_001842,3,0.0469,0.0381,0,0,4,0.96,0,0.264,0,0
CMP_001843,7,0.1119,0.0352,0,0,22,0.89,0,0.702,0,0
CMP_001844,5,0.4841,0.0259,1,1,112,0.57,0,0.2,0,1
CMP_001845,2,0.0529,0.0432,0,0,25,0.84,0,0.356,0,0
CMP_001846,3,0.065,0.0301,0,0,2,0.87,0,0.256,0,0
CMP_001847,109,0.0124,0.0282,0,0,24,0.69,0,0.145,0,0
CMP_001848,22,0.0431,0.0124,0,1,48,0.81,0,0.39,0,0
CMP_001849,2,0.0572,0.0139,0,0,3,1.0,0,0.425,0,0
CMP_001850,0,0.0779,0.0063,0,0,41,0.95,0,0.285,0,0
CMP_001851,1,0.1077,0.0137,1,0,45,0.87,0,0.224,0,0
CMP_001852,0,0.3397,0.0501,1,1,65,0.63,0,0.609,0,0
CMP_001853,1,0.0975,0.0085,0,0,21,0.86,0,0.366,0,0
CMP_001854,0,0.0904,0.1172,0,0,115,1.0,0,0.217,0,0
CMP_001855,3,0.0666,0.053,0,1,327,0.88,0,0.257,0,0
CMP_001856,0,0.1422,0.0605,0,1,94,0.83,0,0.236,0,0
CMP_001857,0,0.0316,0.0237,0,0,4,0.94,0,0.059,0,0
CMP_001858,15,0.2733,0.0245,0,2,20,0.69,0,0.506,0,0
CMP_001859,142,0.0976,0.0389,0,0,10,0.54,0,0.109,0,0
CMP_001860,0,0.0848,0.015,0,1,1,0.95,0,0.115,1,0
CMP_001861,0,0.1716,0.0676,1,2,141,0.76,0,0.337,0,0
CMP_001862,80,0.0776,0.0272,0,0,10,0.68,0,0.206,0,0
CMP_001863,17,0.0983,0.0019,0,0,15,0.91,0,0.119,0,0
CMP_001864,24,0.0575,0.0739,0,0,27,0.85,0,0.608,0,0
CMP_001865,0,0.0989,0.0458,0,0,86,0.94,0,0.261,0,0
CMP_001866,0,0.0832,0.0045,0,0,26,0.96,0,0.111,0,0
CMP_001867,13,0.0873,0.0439,0,0,16,0.91,0,0.286,0,0
CMP_001868,88,0.0668,0.0581,0,1,13,0.72,0,0.304,1,0
CMP_001869,0,0.0237,0.0683,0,0,28,0.92,0,0.179,0,0
CMP_001870,2,0.053,0.0366,0,0,3,0.99,0,0.252,0,0
CMP_001871,0,0.001,0.0638,0,0,46,0.91,0,0.252,0,0
CMP_001872,2,0.0434,0.021,0,1,78,0.91,0,0.054,0,0
CMP_001873,0,0.0282,0.0554,0,0,107,0.88,0,0.302,0,0
CMP_001874,2,0.0083,0.0438,0,2,56,0.89,0,0.142,0,1
CMP_001875,0,0.0671,0.0512,0,0,79,0.91,0,0.102,0,0
CMP_001876,2,0.0631,0.0205,0,0,9,0.92,0,0.665,0,0
CMP_001877,0,0.1005,0.0353,0,0,26,0.94,0,0.126,0,0
CMP_001878,1,0.0466,0.0127,0,0,23,0.92,0,0.316,0,0
CMP_001879,1,0.0932,0.0606,0,0,309,0.91,0,0.109,0,0
CMP_001880,0,0.0192,0.087,0,0,22,0.89,0,0.3,1,0
CMP_001881,0,0.0441,0.0173,0,0,9,0.95,0,0.594,0,0
CMP_001882,68,0.1291,0.0699,0,1,56,0.77,0,0.714,1,0
CMP_001883,141,0.0489,0.0387,0,0,26,0.58,0,0.11,1,0
CMP_001884,1,0.0206,0.0779,0,0,5,0.96,0,0.2,0,0
CMP_001885,1,0.115,0.0478,0,3,76,0.84,0,0.092,0,0
CMP_001886,1,0.0839,0.0691,0,0,24,0.93,0,0.194,0,0
CMP_001887,0,0.1031,0.0369,0,1,99,0.84,0,0.259,0,0
CMP_001888,1,0.0657,0.0414,0,0,45,0.99,0,0.157,0,0
CMP_001889,1,0.0652,0.0689,0,0,47,0.87,0,0.356,0,0
CMP_001890,0,0.072,0.1136,0,0,55,0.83,0,0.25,0,0
CMP_001891,2,0.3629,0.0242,0,1,127,0.58,1,0.327,0,0
CMP_001892,0,0.2388,0.0435,0,0,29,0.83,0,0.278,0,0
CMP_001893,0,0.0535,0.0769,0,0,173,0.9,0,0.261,0,0
CMP_001894,0,0.0629,0.0043,0,1,8,0.89,0,0.081,0,0
CMP_001895,0,0.185,0.2676,1,1,238,0.71,0,0.17,0,1
CMP_001896,0,0.1767,0.066,0,1,15,0.73,0,0.72,0,0
CMP_001897,0,0.1044,0.0252,0,0,32,0.96,0,0.33,0,0
CMP_001898,0,0.0775,0.0397,0,0,26,0.99,0,0.206,0,0
CMP_001899,0,0.0054,0.018,0,0,2,0.97,0,0.113,0,1
CMP_001900,3,0.0338,0.0588,0,0,8,0.94,0,0.119,0,0
CMP_001901,0,0.052,0.044,0,0,65,0.97,0,0.167,0,0
CMP_001902,1,0.0157,0.032,0,0,11,1.0,0,0.135,0,0
CMP_001903,0,0.2487,0.0158,0,0,0,0.8,0,0.293,0,0
CMP_001904,111,0.0664,0.0533,0,0,66,0.66,0,0.11,1,0
CMP_001905,7,0.0873,0.0362,0,0,135,0.92,0,0.228,0,0
CMP_001906,2,0.0879,0.056,0,0,39,0.86,0,0.225,0,0
CMP_001907,32,0.289,0.0752,0,0,54,0.65,0,0.469,0,1
CMP_001908,0,0.048,0.0105,0,0,8,0.86,0,0.319,0,0
CMP_001909,88,0.0816,0.0549,0,0,120,0.72,0,0.287,0,0
CMP_001910,0,0.1305,0.08,0,0,13,0.85,0,0.274,0,0
CMP_001911,0,0.0349,0.0002,0,1,35,0.82,0,0.702,0,0
CMP_001912,0,0.0273,0.0397,0,0,177,0.86,0,0.641,0,0
CMP_001913,0,0.0835,0.0242,0,0,22,0.92,0,0.117,0,0
CMP_001914,12,0.087,0.045,0,0,4,0.88,0,0.061,0,0
CMP_001915,3,0.0958,0.077,0,0,8,0.98,0,0.114,0,0
CMP_001916,2,0.0443,0.0519,0,0,3,0.95,1,0.51,0,0
CMP_001917,1,0.2685,0.0577,0,2,33,0.65,1,0.386,0,1
CMP_001918,0,0.0377,0.0852,0,0,41,0.84,1,0.248,0,0
CMP_001919,1,0.052,0.0042,0,0,26,0.91,1,0.208,0,1
CMP_001920,0,0.0862,0.0465,0,0,21,0.85,0,0.281,0,0
CMP_001921,3,0.0383,0.04,0,0,6,0.99,0,0.223,0,0
CMP_001922,2,0.1258,0.0028,0,0,41,0.97,0,0.509,0,0
CMP_001923,0,0.0597,0.059,0,0,134,0.93,0,0.223,0,0
CMP_001924,2,0.013,0.0394,0,0,19,0.88,0,0.126,1,0
CMP_001925,1,0.0651,0.0698,1,0,21,0.92,0,0.277,0,0
CMP_001926,0,0.1244,0.0119,0,0,6,0.87,0,0.436,0,0
CMP_001927,125,0.1922,0.0593,0,1,3,0.57,0,0.115,0,0
CMP_001928,0,0.178,0.0014,0,0,9,0.76,0,0.414,0,0
CMP_001929,1,0.0461,0.0482,0,1,4,0.86,0,0.21,0,0
CMP_001930,18,0.0282,0.0213,0,1,37,0.84,0,0.145,0,0
CMP_001931,91,0.0153,0.0255,0,0,33,0.74,0,0.117,1,0
CMP_001932,0,0.0507,0.0651,0,0,263,0.91,0,0.073,0,0
CMP_001933,74,0.081,0.0464,0,0,169,0.76,0,0.595,0,0
CMP_001934,0,0.315,0.0607,0,0,34,0.74,7,0.264,0,0
CMP_001935,3,0.0137,0.0034,0,0,11,0.95,0,0.405,0,0
CMP_001936,1,0.0426,0.0991,0,0,41,0.88,0,0.183,0,0
CMP_001937,12,0.1826,0.0468,0,0,121,0.72,0,0.389,0,0
CMP_001938,13,0.0704,0.0479,1,0,44,0.87,0,0.105,0,0
CMP_001939,21,0.066,0.0266,1,1,36,0.91,0,0.235,1,0
CMP_001940,0,0.0673,0.0587,0,1,63,0.79,0,0.193,0,0
CMP_001941,0,0.2928,0.3061,0,2,13,0.67,0,0.695,0,0
CMP_001942,1,0.0519,0.0528,0,0,22,0.81,0,0.118,0,0
CMP_001943,2,0.017,0.0157,0,0,6,1.0,0,0.404,0,0
CMP_001944,3,0.0092,0.0159,0,0,120,0.83,0,0.143,0,0
CMP_001945,57,0.2237,0.05,0,1,10,0.64,0,0.039,0,0
CMP_001946,1,0.1208,0.0224,0,0,7,0.86,2,0.044,0,0
CMP_001947,3,0.0098,0.0198,0,0,86,0.93,0,0.201,0,0
CMP_001948,2,0.2179,0.071,0,0,251,0.7,1,0.327,1,0
CMP_001949,3,0.0373,0.0353,0,0,38,0.97,0,0.087,0,0
CMP_001950,3,0.1931,0.0131,0,0,308,0.8,0,0.297,0,0
CMP_001951,0,0.0743,0.0112,0,1,2,0.86,0,0.318,0,0
CMP_001952,4,0.1053,0.0114,0,0,55,0.85,0,0.565,0,0
CMP_001953,0,0.1175,0.0388,0,0,6,0.9,0,0.141,0,0
CMP_001954,3,0.149,0.0876,0,0,35,0.83,1,0.542,0,0
CMP_001955,0,0.0619,0.0191,0,0,21,0.95,0,0.163,0,0
CMP_001956,0,0.1045,0.0656,0,0,79,0.83,0,0.542,0,0
CMP_001957,0,0.1848,0.0594,0,0,6,0.84,0,0.208,0,0
CMP_001958,164,0.1845,0.0294,0,0,18,0.45,0,0.421,1,0
CMP_001959,0,0.1485,0.0618,0,0,83,0.78,0,0.216,0,0
CMP_001960,2,0.0917,0.0072,0,0,59,0.86,0,0.29,0,0
CMP_001961,0,0.038,0.0372,0,0,33,0.88,0,0.255,0,0
CMP_001962,15,0.086,0.0464,0,0,85,0.85,0,0.385,0,0
