Company_ID,Sector,Revenue_Crore,Credit_Rating,Revenue_Growth_YoY,EBITDA_Margin,Net_Profit_Margin,Debt_to_Equity,Interest_Coverage_Ratio,Current_Ratio,DSCR,Cash_Flow_Stability_Index,Default_Flag
CMP_000915,Cement,23.72,AA,0.0744,0.1469,0.0293,0.66,6.69,1.65,1.99,0.58,0
CMP_000916,Steel_Secondary,58.39,NR,0.0147,0.0156,-0.0526,2.17,3.51,1.16,0.52,0.22,0
CMP_000917,Chemical,29.04,BB,0.124,0.1035,0.0308,4.25,3.89,1.47,0.87,0.33,0
CMP_000918,Infrastructure_Roads,77.75,A,0.1006,0.3264,0.1528,3.11,5.03,1.42,1.12,0.68,0
CMP_000919,Manufacturing_General,62.55,BBB,0.1453,0.127,0.0129,1.64,2.75,1.43,1.6,0.51,0
CMP_000920,FMCG_Distribution,68.73,AA,0.123,0.0863,0.0094,1.26,7.25,2.42,1.57,0.58,0
CMP_000921,IT_Services,208.53,NR,-0.0441,0.1505,0.0501,1.6,3.41,1.53,2.18,0.38,0
CMP_000922,FMCG_Distribution,52.98,A,0.1065,0.0504,-0.0205,0.94,4.1,1.87,1.72,0.61,0
CMP_000923,Infrastructure_Roads,100.02,BB,0.0172,0.237,0.0774,3.12,3.23,1.83,1.19,0.7,0
CMP_000924,Cement,281.8,A,0.0779,0.1377,0.0456,0.46,4.98,1.82,1.64,0.6,0
CMP_000925,Manufacturing_General,155.29,BB,0.0585,0.0903,-0.033,1.88,4.52,1.12,1.37,0.5,0
CMP_000926,Textiles_Cotton,137.35,BB,-0.0051,0.046,-0.0795,1.94,3.33,1.13,1.26,0.25,0
CMP_000927,Pharma,42.72,BB,0.0171,0.0807,-0.049,0.95,2.89,0.64,1.93,0.41,0
CMP_000928,NBFC,65.61,BB,0.1366,0.1779,0.0636,4.62,4.8,1.44,0.55,0.43,0
CMP_000929,Textiles_Cotton,19.02,C,0.035,-0.0165,-0.0717,2.5,2.86,0.86,0.1,0.05,1
CMP_000930,Manufacturing_General,81.38,AA,0.0845,0.1288,0.0372,1.57,3.66,1.66,1.05,0.62,0
CMP_000931,Hospitals_Healthcare,68.0,BBB,0.1462,0.2187,0.0523,1.45,4.47,1.55,1.79,0.7,0
CMP_000932,Agri_Food,55.63,A,0.0686,0.0901,-0.0151,2.16,4.54,1.57,1.43,0.27,0
CMP_000933,Pharma,124.18,NR,0.04,0.0957,-0.0291,1.7,5.4,1.33,1.07,0.42,1
CMP_000934,Manufacturing_General,20.78,BBB,0.1054,0.0514,-0.0077,3.36,3.98,1.48,1.13,0.47,0
CMP_000935,Textiles_Cotton,201.92,BB,0.0361,0.0702,-0.0364,1.89,3.81,1.31,0.6,0.19,0
CMP_000936,Manufacturing_General,112.33,BB,0.026,0.113,-0.0099,4.68,4.32,1.02,1.11,0.44,0
CMP_000937,Chemical,51.6,A,-0.0014,0.1093,-0.0152,2.65,4.51,1.86,1.12,0.54,0
CMP_000938,Manufacturing_General,48.47,A,0.0374,0.1151,0.0184,3.47,4.98,2.26,1.98,0.57,0
CMP_000939,Pharma,80.2,A,0.0412,0.1973,0.059,1.33,3.91,1.77,2.14,0.63,0
CMP_000940,Textiles_Cotton,184.32,BBB,0.0806,0.0906,-0.0064,1.82,4.41,2.28,1.39,0.41,0
CMP_000941,Pharma,59.22,A,0.054,0.1372,0.0098,0.93,5.04,1.52,1.62,0.64,0
CMP_000942,Real_Estate_Residential,61.27,AAA,0.1815,0.2159,0.1065,6.06,6.04,1.78,1.77,0.41,0
CMP_000943,Hospitals_Healthcare,55.4,B,-0.0053,0.1273,0.0388,3.87,3.21,1.26,1.32,0.51,0
CMP_000944,Textiles_Cotton,227.15,NR,0.1058,0.0203,-0.0756,1.49,3.52,1.35,0.96,0.21,0
CMP_000945,Manufacturing_General,40.65,BBB,0.0832,0.1237,-0.0007,2.7,5.84,1.97,0.63,0.59,0
CMP_000946,Manufacturing_General,53.32,BBB,0.1043,0.0843,-0.0072,1.12,4.11,1.01,1.4,0.62,0
CMP_000947,FMCG_Distribution,176.05,AAA,0.1245,0.0672,-0.0015,0.99,5.07,1.72,1.1,0.71,0
CMP_000948,FMCG_Distribution,61.41,BB,-0.0332,0.0141,-0.0822,1.7,5.51,1.92,1.06,0.37,0
CMP_000949,NBFC,135.59,B,0.0299,0.1222,-0.0184,10.39,3.56,1.06,0.83,0.23,0
CMP_000950,NBFC,26.34,A,0.0622,0.2293,0.1223,4.54,4.37,1.89,0.84,0.54,0
CMP_000951,Real_Estate_Residential,46.33,A,0.0405,0.2294,0.0987,2.32,4.76,1.93,1.39,0.22,0
CMP_000952,Manufacturing_General,179.03,B,0.065,0.1198,0.021,2.11,3.32,1.35,1.49,0.43,0
CMP_000953,Chemical,31.78,BB,0.1347,0.1319,-0.009,3.18,4.76,1.65,0.84,0.38,0
CMP_000954,Cement,48.37,AA,-0.0163,0.148,0.0214,1.7,4.28,1.78,1.66,0.82,0
CMP_000955,Steel_Primary,67.04,BB,0.0353,0.0672,-0.0283,1.72,4.79,0.87,0.79,0.41,0
CMP_000956,IT_Services,24.75,BBB,-0.0111,0.1728,0.0086,0.34,4.48,1.72,1.39,0.62,0
CMP_000957,Manufacturing_General,39.21,BBB,0.0721,0.1577,0.0684,0.51,4.67,1.42,1.4,0.61,0
CMP_000958,Manufacturing_General,59.75,BB,0.0502,0.0728,-0.0249,2.03,5.71,1.15,1.5,0.47,0
CMP_000959,Real_Estate_Commercial,56.68,B,0.0235,0.2427,0.1399,1.63,2.78,1.49,1.03,0.5,0
CMP_000960,Manufacturing_General,152.06,BBB,0.0958,0.0935,0.0224,1.34,4.48,1.67,2.08,0.53,0
CMP_000961,NBFC,187.39,NR,0.1188,0.0837,-0.0305,4.4,4.59,1.71,0.81,0.44,0
CMP_000962,Textiles_Cotton,27.53,BBB,0.179,0.0961,-0.0266,6.76,4.07,1.55,1.18,0.28,0
CMP_000963,Steel_Primary,59.68,BB,0.034,0.143,0.0157,1.73,5.1,1.78,1.12,0.48,0
CMP_000964,Steel_Secondary,93.63,BBB,-0.0057,0.0146,-0.0361,3.52,3.99,1.58,0.89,0.26,0
CMP_000965,Steel_Primary,183.66,C,0.0327,0.0783,-0.0247,3.14,3.24,1.1,1.42,0.27,0
CMP_000966,Real_Estate_Residential,97.01,C,0.0808,0.0129,-0.1207,1.15,3.06,1.18,1.22,0.0,0
CMP_000967,Steel_Secondary,68.91,AA,0.1259,0.0194,-0.0238,1.54,5.21,1.46,0.64,0.39,0
CMP_000968,Pharma,93.06,NR,0.1187,0.1265,0.0434,0.83,4.17,1.55,1.16,0.33,0
CMP_000969,IT_Services,93.6,B,0.0055,0.1604,0.0109,2.06,3.84,1.37,3.03,0.7,0
CMP_000970,Real_Estate_Residential,25.99,B,0.0032,0.1474,-0.0023,1.46,3.06,1.1,0.45,0.0,1
CMP_000971,Chemical,63.7,A,0.0862,0.1371,0.0503,1.33,4.26,1.75,1.5,0.5,0
CMP_000972,Real_Estate_Commercial,175.45,B,0.0342,0.161,0.0283,2.47,4.19,2.09,1.82,0.54,0
CMP_000973,Textiles_Cotton,46.25,B,0.0636,0.0429,-0.0636,1.67,3.72,0.73,1.11,0.09,0
CMP_000974,Manufacturing_General,60.56,A,0.1185,0.1236,0.0309,1.67,4.19,1.66,0.24,0.64,0
CMP_000975,Textiles_Cotton,44.97,NR,0.1009,0.0169,-0.0766,2.35,4.5,1.72,1.11,0.2,0
CMP_000976,NBFC,10.0,AA,0.1115,0.208,0.0844,3.81,4.66,1.46,1.93,0.54,0
CMP_000977,Manufacturing_General,55.5,A,0.098,0.1057,0.0397,1.91,6.2,1.89,1.45,0.53,0
CMP_000978,IT_Services,69.51,BBB,0.0684,0.1586,0.0325,0.88,6.41,1.65,1.43,0.66,0
CMP_000979,NBFC,36.23,BBB,-0.0046,0.2036,0.055,4.76,5.71,1.19,0.81,0.37,0
CMP_000980,Steel_Secondary,21.68,BB,0.0755,-0.0075,-0.0505,4.37,5.49,1.41,0.91,0.33,0
CMP_000981,Infrastructure_Roads,26.99,AAA,0.0982,0.362,0.1891,1.31,5.8,2.36,1.78,0.85,0
CMP_000982,Manufacturing_General,100.62,NR,0.0517,0.0787,0.0011,3.02,3.66,0.89,2.19,0.51,0
CMP_000983,Manufacturing_General,264.55,AA,0.088,0.1524,0.0414,0.86,3.52,1.69,1.36,0.66,0
CMP_000984,Real_Estate_Commercial,165.0,A,0.0906,0.1943,0.0894,1.69,3.76,1.59,1.88,0.69,0
CMP_000985,IT_Services,18.63,AAA,0.0407,0.1698,0.0484,0.67,4.55,1.84,1.45,0.8,0
CMP_000986,Real_Estate_Residential,108.17,BBB,0.1131,0.1527,0.0633,3.61,5.42,1.46,0.25,0.27,0
CMP_000987,Cement,32.12,NR,0.0755,0.0921,-0.0124,1.99,4.37,1.49,1.13,0.52,0
CMP_000988,Textiles_Cotton,34.27,BB,0.0585,0.1285,0.0436,1.51,3.53,1.41,1.09,0.27,0
CMP_000989,Hospitals_Healthcare,37.73,B,0.0089,0.163,0.0248,5.06,2.19,1.47,1.25,0.54,0
CMP_000990,Infrastructure_Roads,96.05,AAA,0.1285,0.3474,0.1749,2.15,7.0,2.1,1.63,0.79,0
CMP_000991,Real_Estate_Residential,117.61,BBB,0.0751,0.1333,0.0454,1.95,4.85,1.69,0.88,0.3,0
CMP_000992,Textiles_Cotton,50.48,BBB,0.0454,0.0533,-0.0548,1.05,5.37,1.72,1.12,0.42,0
CMP_000993,NBFC,51.17,BBB,0.0742,0.2087,0.0628,2.32,4.23,1.23,1.09,0.44,0
CMP_000994,Steel_Primary,79.16,AA,0.1197,0.1464,0.0391,0.68,5.0,1.88,1.09,0.58,0
CMP_000995,Manufacturing_General,86.0,BB,0.0597,0.0529,-0.0271,2.6,3.42,1.59,0.39,0.24,0
CMP_000996,Chemical,139.91,BBB,0.0863,0.103,0.0397,2.5,4.47,1.12,1.75,0.26,0
CMP_000997,Manufacturing_General,19.54,BB,0.0536,0.0765,-0.0461,1.31,5.47,1.03,0.77,0.42,0
CMP_000998,Chemical,55.48,BBB,0.1174,0.0594,0.0019,0.97,3.7,2.08,1.19,0.55,0
CMP_000999,IT_Services,23.23,A,0.0984,0.2106,0.0789,0.65,4.69,1.27,2.55,0.82,0
CMP_001000,Textiles_Cotton,52.42,BB,0.0823,0.0352,-0.0434,2.67,4.36,1.4,0.82,0.22,0
CMP_001001,Pharma,45.56,A,0.0574,0.148,0.0023,1.31,4.68,1.55,1.98,0.55,0
CMP_001002,FMCG_Distribution,52.59,B,-0.0005,0.0359,-0.0344,0.84,4.59,1.72,0.77,0.44,0
CMP_001003,Real_Estate_Commercial,28.8,BB,0.0291,0.2544,0.1017,2.5,2.63,1.49,1.97,0.37,0
CMP_001004,Hospitals_Healthcare,16.61,A,0.1623,0.1549,0.0199,3.36,6.36,1.96,1.79,0.7,0
CMP_001005,Real_Estate_Residential,10.22,NR,0.0755,0.1382,0.0684,1.54,3.26,1.56,0.97,0.2,0
CMP_001006,Real_Estate_Residential,49.16,BBB,0.1507,0.1496,0.0785,2.88,3.49,2.11,0.92,0.25,0
CMP_001007,Hospitals_Healthcare,38.68,AA,0.0913,0.1752,0.0756,1.79,4.79,1.65,2.11,0.9,0
CMP_001008,Textiles_Cotton,31.79,BB,0.0377,0.0707,-0.0003,1.54,3.43,1.48,0.97,0.03,0
CMP_001009,IT_Services,157.28,A,0.0456,0.1922,0.0999,0.95,5.05,2.04,0.57,0.7,0
CMP_001010,Textiles_Cotton,27.45,B,0.0375,0.0472,-0.0614,1.33,4.03,1.73,0.65,0.2,0
CMP_001011,Agri_Food,169.6,B,0.0098,0.001,-0.1175,3.4,3.86,1.23,1.0,0.09,0
CMP_001012,Chemical,200.15,NR,0.0117,0.1016,-0.0213,2.03,3.06,0.91,0.73,0.34,0
CMP_001013,Manufacturing_General,11.46,BBB,0.0884,0.1171,0.01,0.86,4.35,1.48,1.06,0.56,0
CMP_001014,Real_Estate_Residential,58.79,BBB,0.1131,0.1502,0.058,4.1,4.54,2.1,0.86,0.3,0
CMP_001015,Chemical,39.66,BB,0.1468,0.0633,-0.0607,1.36,4.96,1.18,1.68,0.13,0
CMP_001016,Textiles_Cotton,10.0,A,0.0558,0.0699,-0.0322,1.97,4.74,1.71,1.34,0.29,0
CMP_001017,Pharma,17.19,BBB,0.0589,0.1493,0.0308,1.65,4.88,1.54,1.69,0.68,0
CMP_001018,Chemical,101.49,BBB,0.0494,0.1178,0.0223,1.03,6.33,1.68,0.86,0.36,0
CMP_001019,Manufacturing_General,274.61,AA,0.1317,0.1412,0.0261,1.15,3.99,2.13,1.16,0.63,0
CMP_001020,Real_Estate_Residential,112.41,BBB,0.0925,0.1127,0.0354,5.7,3.94,1.57,1.32,0.18,0
CMP_001021,Steel_Secondary,70.73,B,-0.0028,-0.05,-0.0776,1.0,2.65,1.79,0.9,0.15,0
CMP_001022,Chemical,53.67,B,0.0065,0.0819,-0.0353,4.57,5.1,1.6,0.42,0.22,0
CMP_001023,Agri_Food,209.79,AA,0.1286,0.0717,-0.0234,0.72,6.35,1.84,1.9,0.41,0
CMP_001024,Chemical,304.48,AA,0.1098,0.1569,0.0568,1.05,6.33,1.82,1.11,0.55,0
CMP_001025,IT_Services,34.14,A,0.0791,0.1897,0.0509,0.82,5.16,1.78,2.17,0.66,0
CMP_001026,FMCG_Distribution,11.02,B,0.0091,0.0264,-0.0828,1.67,4.17,1.0,2.06,0.24,0
CMP_001027,Hospitals_Healthcare,10.19,A,0.0084,0.1748,0.0389,1.79,4.47,1.44,1.54,0.67,0
CMP_001028,Steel_Secondary,157.2,BB,0.024,0.0087,-0.0465,2.6,4.84,1.7,0.97,0.17,0
CMP_001029,Hospitals_Healthcare,52.58,AA,0.117,0.1914,0.0936,1.18,3.96,2.05,1.54,0.68,0
CMP_001030,Manufacturing_General,63.22,BB,0.139,0.0389,-0.0465,4.24,3.09,1.08,1.21,0.49,0
CMP_001031,NBFC,13.03,BBB,0.0518,0.1569,0.0049,5.8,4.14,1.83,1.62,0.62,0
CMP_001032,Textiles_Cotton,29.89,BB,0.1429,0.0416,-0.038,4.86,5.56,1.37,0.84,0.06,0
CMP_001033,Manufacturing_General,43.1,A,0.1201,0.1517,0.0381,1.21,4.51,1.54,1.31,0.52,0
CMP_001034,Manufacturing_General,64.47,BB,-0.0081,0.05,-0.0201,0.64,3.64,1.29,1.52,0.43,0
CMP_001035,Real_Estate_Residential,39.69,A,0.0908,0.1078,0.0423,4.5,5.04,1.97,0.57,0.33,0
CMP_001036,Steel_Secondary,23.81,BB,0.0935,0.0083,-0.1069,3.08,4.94,1.66,0.94,0.29,0
CMP_001037,Real_Estate_Commercial,29.15,B,-0.0777,0.1641,0.0602,3.77,4.23,1.18,1.01,0.33,1
CMP_001038,Manufacturing_General,143.55,A,0.1054,0.0908,-0.0248,1.2,3.84,1.8,1.27,0.68,0
CMP_001039,Steel_Secondary,66.41,B,0.083,-0.0249,-0.0827,2.51,3.57,0.94,0.39,0.17,0
CMP_001040,Pharma,89.1,BBB,0.0775,0.1581,0.0493,1.04,4.47,1.67,0.88,0.57,0
CMP_001041,Infrastructure_Roads,26.6,A,0.0703,0.3442,0.145,3.11,4.83,1.5,0.85,0.8,0
CMP_001042,Steel_Secondary,10.0,BBB,0.064,0.0317,-0.0561,1.23,5.21,2.17,0.86,0.24,0
CMP_001043,NBFC,35.93,A,0.071,0.1608,0.0263,5.27,5.41,1.6,1.3,0.58,0
CMP_001044,FMCG_Distribution,27.3,BB,0.0119,0.0884,-0.0268,2.84,4.24,2.11,1.51,0.52,0
CMP_001045,NBFC,72.18,BB,0.0255,0.1952,0.0757,3.81,5.0,1.39,0.51,0.37,0
CMP_001046,Textiles_Cotton,500.0,AA,0.0741,0.1149,0.0158,0.78,5.79,1.78,1.33,0.43,0
CMP_001047,Manufacturing_General,95.21,BBB,0.0734,0.0577,-0.018,1.65,5.18,1.51,1.49,0.51,0
CMP_001048,FMCG_Distribution,487.25,B,0.0104,0.0182,-0.0918,1.62,3.14,0.87,1.12,0.27,0
CMP_001049,Manufacturing_General,86.06,NR,0.0135,0.0529,-0.0451,2.56,4.53,1.75,1.19,0.32,0
CMP_001050,FMCG_Distribution,32.99,BBB,0.099,0.0384,-0.028,2.17,5.43,1.61,0.56,0.68,0
CMP_001051,Pharma,72.12,NR,0.0844,0.088,-0.0343,1.84,4.08,1.77,1.48,0.63,0
CMP_001052,Chemical,226.9,BBB,0.0541,0.0735,-0.0338,0.7,4.75,2.11,1.25,0.42,0
CMP_001053,Infrastructure_Roads,235.96,BBB,0.0935,0.3355,0.1878,1.86,5.83,1.6,1.55,0.63,0
CMP_001054,Agri_Food,34.46,B,0.0188,0.0445,-0.0231,3.09,3.99,1.24,1.42,0.11,0
CMP_001055,Steel_Primary,66.86,BBB,0.0662,0.1286,-0.0058,1.33,4.27,1.58,1.22,0.39,0
CMP_001056,Infrastructure_Roads,17.4,BBB,0.116,0.3484,0.1492,5.42,5.84,1.31,1.36,0.74,0
CMP_001057,Cement,105.61,BBB,0.048,0.1153,0.0206,0.91,4.18,1.11,1.49,0.68,0
CMP_001058,IT_Services,189.18,B,-0.0486,0.1188,0.015,1.66,2.1,0.76,1.56,0.54,1
CMP_001059,NBFC,56.36,B,0.0313,0.1532,0.0331,4.24,3.05,1.62,0.99,0.14,0
CMP_001060,FMCG_Distribution,32.01,BBB,0.0127,0.0571,-0.0011,1.2,5.34,1.48,1.49,0.55,0
CMP_001061,Agri_Food,72.83,BBB,0.0597,0.0601,-0.0459,1.19,4.94,1.83,1.06,0.27,0
CMP_001062,Infrastructure_Roads,76.25,BBB,0.0572,0.3606,0.2167,3.96,4.52,1.51,1.49,0.73,0
CMP_001063,Cement,58.26,BBB,-0.0272,0.1113,-0.0287,2.25,5.38,1.17,1.37,0.48,0
CMP_001064,Cement,62.99,A,0.0999,0.1048,0.0284,1.47,4.85,1.93,1.0,0.56,0
CMP_001065,Real_Estate_Commercial,47.51,B,0.0385,0.1947,0.0396,6.64,3.72,1.11,1.12,0.41,0
CMP_001066,Textiles_Cotton,121.12,BBB,0.1195,0.0823,0.0143,1.46,5.22,1.78,0.21,0.42,0
CMP_001067,Manufacturing_General,98.39,BBB,0.0768,0.0894,0.0145,1.83,4.15,1.84,1.93,0.6,0
CMP_001068,Steel_Primary,24.87,AA,0.1173,0.1725,0.0661,1.97,5.34,1.77,2.03,0.67,0
CMP_001069,Steel_Secondary,24.33,A,0.1221,0.0405,-0.0586,1.32,3.98,1.78,1.41,0.29,0
CMP_001070,Steel_Secondary,44.55,NR,0.0544,-0.022,-0.1127,2.6,3.4,1.1,0.84,0.28,0
CMP_001071,Textiles_Cotton,98.44,BBB,0.0611,0.1047,0.0152,3.41,3.59,2.33,1.37,0.43,1
CMP_001072,Manufacturing_General,61.46,A,0.0224,0.0301,-0.0485,2.42,4.86,1.88,1.78,0.57,0
CMP_001073,Manufacturing_General,32.64,BBB,0.1116,0.149,0.0089,3.24,3.78,1.74,0.63,0.42,0
CMP_001074,Agri_Food,67.3,BBB,0.0593,0.0459,-0.0486,1.22,3.88,1.81,0.76,0.25,0
CMP_001075,Cement,41.9,AA,0.0534,0.1386,0.0306,1.32,4.97,1.8,1.83,0.73,0
CMP_001076,Steel_Primary,110.43,BBB,0.0977,0.1153,0.0165,0.87,4.4,1.6,1.18,0.4,0
CMP_001077,Real_Estate_Residential,71.27,BBB,-0.0169,0.1598,0.0373,1.89,3.27,1.91,0.71,0.42,0
CMP_001078,Textiles_Cotton,42.43,BBB,0.0491,0.0725,-0.014,2.06,2.39,1.46,1.36,0.25,0
CMP_001079,Chemical,65.71,BBB,0.1077,0.1016,0.0238,3.16,4.85,1.72,0.91,0.44,0
CMP_001080,Infrastructure_Roads,156.34,BBB,0.0543,0.3686,0.229,3.81,4.66,1.75,2.02,0.68,0
CMP_001081,Manufacturing_General,34.62,NR,0.0099,0.0733,-0.0002,2.25,2.62,1.08,1.63,0.33,0
CMP_001082,Cement,75.35,BBB,0.0539,0.0955,0.0045,1.71,4.86,1.73,1.36,0.58,0
CMP_001083,FMCG_Distribution,51.61,A,-0.0025,0.0683,0.0115,1.24,5.04,1.2,1.84,0.56,0
CMP_001084,Chemical,76.83,A,0.1117,0.1355,0.0295,1.95,4.59,1.99,1.42,0.35,0
CMP_001085,IT_Services,32.34,BBB,0.0251,0.1534,0.0277,0.64,5.82,1.94,1.65,0.52,0
CMP_001086,NBFC,59.64,BB,0.0459,0.1919,0.0387,3.2,5.18,1.72,1.7,0.46,0
CMP_001087,Manufacturing_General,132.46,A,0.0743,0.1074,0.0315,1.36,4.56,2.17,1.57,0.65,0
CMP_001088,Agri_Food,25.8,BB,0.0419,0.0191,-0.0498,1.54,3.48,1.1,0.5,0.15,0
CMP_001089,Textiles_Cotton,18.85,AAA,0.1225,0.1024,0.0253,2.51,3.99,1.8,1.49,0.44,0
CMP_001090,Chemical,19.43,BBB,0.0583,0.0196,-0.0415,4.18,5.24,1.54,1.81,0.26,0
CMP_001091,NBFC,21.4,BB,-0.0087,0.1391,0.0501,6.42,4.09,1.39,0.91,0.29,0
CMP_001092,NBFC,87.91,BBB,0.0939,0.2065,0.0958,2.03,5.18,1.49,1.21,0.44,0
CMP_001093,IT_Services,17.73,BBB,0.0708,0.1915,0.0586,0.53,3.06,1.45,1.89,0.69,0
CMP_001094,Textiles_Cotton,43.02,A,0.0903,0.0594,-0.0468,2.02,5.42,2.2,1.32,0.32,0
CMP_001095,Manufacturing_General,89.54,BB,0.0943,0.1005,-0.034,0.97,3.62,1.18,0.72,0.51,0
CMP_001096,Textiles_Cotton,76.2,AA,0.0865,0.0879,-0.0203,1.98,5.35,2.22,0.92,0.46,0
CMP_001097,Textiles_Cotton,40.11,B,0.0683,-0.0089,-0.0695,4.13,3.76,1.28,0.53,0.02,0
CMP_001098,Infrastructure_Roads,63.61,A,0.1417,0.4208,0.2256,4.86,4.87,1.81,1.56,0.79,0
CMP_001099,Steel_Primary,59.48,B,0.0527,0.0439,-0.0656,4.87,2.93,1.35,1.44,0.17,0
CMP_001100,Manufacturing_General,45.63,BBB,0.0355,0.1149,0.0198,0.98,4.7,1.98,1.18,0.5,0
CMP_001101,Agri_Food,46.12,BB,0.0393,0.0092,-0.0962,2.18,3.19,0.61,1.25,0.06,0
CMP_001102,FMCG_Distribution,326.47,BBB,0.1166,0.0431,-0.0647,1.02,5.27,1.67,1.15,0.67,0
CMP_001103,Chemical,104.32,C,-0.0303,0.0285,-0.094,1.74,2.91,1.24,1.1,0.05,1
CMP_001104,Agri_Food,397.23,A,0.0671,0.0433,0.0028,1.81,4.84,1.78,1.75,0.24,0
CMP_001105,Manufacturing_General,36.69,A,0.0741,0.131,0.0213,1.43,4.35,2.04,1.39,0.62,0
CMP_001106,Cement,51.01,BBB,0.0366,0.1236,-0.0066,1.83,4.66,1.44,1.56,0.53,0
CMP_001107,Real_Estate_Commercial,18.81,AA,0.121,0.2776,0.1386,3.75,4.08,1.44,1.65,0.71,0
CMP_001108,Real_Estate_Residential,28.57,A,0.0955,0.1552,0.067,2.8,4.11,1.32,1.39,0.41,0
CMP_001109,Manufacturing_General,250.02,NR,0.0128,0.1261,0.0404,1.69,5.62,1.06,0.1,0.41,0
CMP_001110,Hospitals_Healthcare,35.96,NR,0.0751,0.1741,0.0915,1.2,4.7,1.6,0.79,0.49,0
CMP_001111,Textiles_Cotton,253.52,BBB,0.0715,0.1005,0.0005,6.37,4.99,1.82,1.37,0.45,0
CMP_001112,Textiles_Cotton,20.19,D,-0.022,-0.0247,-0.0784,5.7,3.5,1.28,0.1,0.07,1
CMP_001113,Pharma,23.51,BBB,0.0406,0.1195,-0.0134,1.53,4.72,1.46,1.33,0.65,0
CMP_001114,NBFC,41.55,A,0.1005,0.2153,0.0605,3.56,4.76,1.61,1.74,0.56,0
CMP_001115,NBFC,51.88,BB,0.0964,0.1681,0.0596,8.79,4.83,1.95,1.33,0.5,0
CMP_001116,Manufacturing_General,114.26,BB,0.0444,0.0923,0.0082,1.66,3.69,1.82,2.18,0.31,0
CMP_001117,FMCG_Distribution,78.31,NR,0.0856,0.0203,-0.06,0.51,5.62,1.75,1.3,0.47,0
CMP_001118,Textiles_Cotton,39.13,A,0.1462,0.0956,0.0422,2.3,4.92,1.22,1.17,0.34,0
CMP_001119,Manufacturing_General,49.07,BB,-0.003,0.0704,-0.0001,1.11,4.57,1.92,1.08,0.46,0
CMP_001120,FMCG_Distribution,42.3,AA,0.1035,0.0435,-0.038,1.01,6.24,1.77,1.18,0.59,0
CMP_001121,Chemical,26.27,A,0.1072,0.128,0.0016,3.42,4.99,1.69,1.18,0.48,0
CMP_001122,FMCG_Distribution,26.83,AAA,0.0943,0.0437,-0.0441,0.39,4.55,2.01,1.14,0.74,0
CMP_001123,Hospitals_Healthcare,124.25,NR,0.094,0.1638,0.0039,1.34,4.84,1.39,1.8,0.47,0
CMP_001124,Real_Estate_Residential,12.65,B,0.1226,0.1722,0.0291,6.04,4.97,1.2,1.04,0.11,0
CMP_001125,Pharma,199.12,BB,0.0609,0.132,0.0024,1.22,2.37,1.41,0.86,0.41,0
CMP_001126,Manufacturing_General,41.5,BBB,0.0633,0.1174,0.0024,2.07,4.48,1.8,1.04,0.56,0
CMP_001127,Cement,29.43,BBB,0.1026,0.0883,0.0167,1.78,4.57,1.77,1.51,0.53,0
CMP_001128,Steel_Primary,98.67,A,0.1142,0.1759,0.0524,2.13,4.55,2.05,1.58,0.49,0
CMP_001129,Textiles_Cotton,179.14,A,-0.0154,0.1299,-0.0008,1.37,3.89,1.45,0.82,0.3,0
CMP_001130,Real_Estate_Commercial,133.5,BBB,0.07,0.1988,0.1073,0.73,3.8,1.45,1.7,0.66,0
CMP_001131,IT_Services,81.57,BB,0.0079,0.1475,0.0543,1.05,2.61,1.68,2.04,0.62,0
CMP_001132,Manufacturing_General,130.25,BBB,0.0829,0.1281,0.0451,0.8,5.19,1.13,1.49,0.4,0
CMP_001133,Textiles_Cotton,13.83,AA,0.087,0.1516,0.0656,3.02,6.22,1.89,1.94,0.47,0
CMP_001134,Real_Estate_Residential,35.96,AAA,0.0917,0.1235,0.0367,2.26,6.21,1.63,1.37,0.36,0
CMP_001135,Manufacturing_General,26.34,AA,0.0539,0.086,-0.007,1.28,4.94,1.94,0.95,0.72,0
CMP_001136,FMCG_Distribution,145.43,BBB,0.0992,0.0409,-0.0702,1.42,4.71,1.36,0.96,0.62,0
CMP_001137,IT_Services,40.17,NR,0.075,0.0873,-0.0513,0.45,4.58,1.19,2.21,0.41,0
CMP_001138,IT_Services,107.37,BB,-0.0173,0.1514,0.0095,0.85,3.73,1.28,2.44,0.41,0
CMP_001139,NBFC,83.82,B,-0.0208,0.1776,0.0662,6.68,2.87,1.32,0.8,0.31,0
CMP_001140,Hospitals_Healthcare,27.39,BBB,0.0695,0.1443,0.0683,1.97,4.01,1.86,1.71,0.57,0
CMP_001141,Steel_Secondary,34.14,BBB,0.0671,0.0194,-0.0382,1.8,4.6,1.87,1.03,0.37,0
CMP_001142,Real_Estate_Residential,153.71,AA,0.1352,0.1428,0.0027,1.88,4.39,1.84,1.06,0.38,0
CMP_001143,Pharma,29.36,B,-0.0014,0.1615,0.0581,3.04,4.32,1.07,0.73,0.55,0
CMP_001144,Textiles_Cotton,60.33,BB,0.0326,0.0437,-0.0533,4.13,3.02,2.16,1.12,0.36,0
CMP_001145,FMCG_Distribution,29.19,A,0.0035,0.0977,0.015,0.66,4.79,1.77,2.13,0.75,0
CMP_001146,Infrastructure_Roads,42.47,BBB,0.1173,0.2809,0.1515,5.7,4.63,1.6,1.35,0.7,0
