Company_ID,Sector,Credit_Rating,Score_Financial_Health,Score_Credit_Behaviour,Score_External_Risk,Score_Text_Signals,Final_Score,PD_Meta,Decision,Loan_Limit_Crore,Interest_Rate_Pct,Actual_Default
CMP_001307,Hospitals_Healthcare,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,34.52,10.0,0
CMP_001308,Steel_Secondary,BBB,39.05,29.35,19.21,9.85,97.46,0.0,APPROVE,19.64,10.0,0
CMP_001309,Hospitals_Healthcare,B,33.82,23.86,18.52,9.76,85.96,0.0006,APPROVE,61.49,10.0,0
CMP_001310,Manufacturing_General,BBB,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,33.95,10.0,0
CMP_001311,FMCG_Distribution,BBB,39.05,29.35,19.25,9.83,97.48,0.0,APPROVE,150.07,10.0,0
CMP_001312,Pharma,BB,38.95,29.33,19.25,9.37,96.9,0.0,APPROVE,96.9,10.0,0
CMP_001313,Hospitals_Healthcare,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,33.82,10.0,0
CMP_001314,IT_Services,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,67.75,10.0,0
CMP_001315,NBFC,NR,38.37,29.34,19.25,9.85,96.81,0.0,APPROVE,27.9,10.0,0
CMP_001316,Pharma,BB,39.02,29.32,19.19,9.78,97.31,0.0,APPROVE,39.27,10.0,0
CMP_001317,Real_Estate_Commercial,BBB,39.05,29.34,19.24,9.81,97.44,0.0,APPROVE,28.62,10.0,0
CMP_001318,Manufacturing_General,BB,39.04,29.34,19.07,6.59,94.04,0.0,APPROVE,70.56,10.0,0
CMP_001319,Manufacturing_General,AAA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,120.27,10.0,0
CMP_001320,Textiles_Cotton,BB,39.01,29.35,19.24,9.85,97.45,0.0,APPROVE,72.4,10.0,0
CMP_001321,Manufacturing_General,BBB,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,79.9,10.0,0
CMP_001322,FMCG_Distribution,BBB,39.05,29.32,18.97,9.86,97.2,0.0,APPROVE,79.97,10.0,0
CMP_001323,Textiles_Cotton,BBB,39.04,29.34,19.19,6.65,94.22,0.0,APPROVE,59.4,10.0,0
CMP_001324,Agri_Food,AA,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,15.36,10.0,0
CMP_001325,Steel_Secondary,A,39.05,29.34,19.18,9.86,97.43,0.0,APPROVE,149.02,10.0,0
CMP_001326,Textiles_Cotton,NR,39.03,29.26,19.24,9.8,97.33,0.0,APPROVE,161.88,10.0,0
CMP_001327,Infrastructure_Roads,BBB,39.04,29.35,19.0,9.85,97.24,0.0,APPROVE,31.7,10.0,0
CMP_001328,Real_Estate_Residential,BBB,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,28.41,10.0,0
CMP_001329,IT_Services,AA,39.05,29.35,19.01,9.86,97.27,0.0,APPROVE,62.38,10.0,0
CMP_001330,Pharma,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,59.38,10.0,0
CMP_001331,Real_Estate_Residential,BB,39.05,29.33,19.22,9.84,97.44,0.0,APPROVE,32.52,10.0,0
CMP_001332,Textiles_Cotton,BBB,39.05,29.26,19.25,9.85,97.41,0.0,APPROVE,14.06,10.0,0
CMP_001333,Agri_Food,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,48.81,10.0,0
CMP_001334,Agri_Food,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,59.41,10.0,0
CMP_001335,Real_Estate_Residential,BB,39.03,29.35,19.22,9.82,97.42,0.0,APPROVE,68.31,10.0,0
CMP_001336,Textiles_Cotton,A,39.05,29.31,19.24,9.85,97.45,0.0,APPROVE,50.54,10.0,0
CMP_001337,Real_Estate_Residential,A,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,30.76,10.0,0
CMP_001338,Manufacturing_General,BBB,39.05,29.35,18.88,9.86,97.14,0.0,APPROVE,84.65,10.0,0
CMP_001339,Manufacturing_General,A,39.05,29.35,18.84,9.82,97.06,0.0,APPROVE,40.28,10.0,0
CMP_001340,Textiles_Cotton,A,39.05,29.34,19.24,9.85,97.48,0.0,APPROVE,26.35,10.0,0
CMP_001341,IT_Services,BB,39.04,29.34,19.22,9.86,97.46,0.0,APPROVE,33.07,10.0,0
CMP_001342,FMCG_Distribution,BB,39.05,28.85,19.23,9.86,96.99,0.0,APPROVE,9.46,10.0,0
CMP_001343,Real_Estate_Commercial,B,36.39,29.27,19.25,9.7,94.61,0.0,APPROVE,33.03,10.0,0
CMP_001344,Real_Estate_Commercial,BBB,39.04,29.35,15.77,9.81,93.97,0.0,APPROVE,66.29,10.0,0
CMP_001345,Cement,AA,39.05,29.35,19.08,9.86,97.34,0.0,APPROVE,50.16,10.0,0
CMP_001346,Steel_Secondary,A,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,129.0,10.0,0
CMP_001347,Steel_Primary,NR,39.05,29.35,19.09,9.83,97.32,0.0,APPROVE,30.97,10.0,0
CMP_001348,Agri_Food,BBB,39.05,29.35,19.19,8.27,95.86,0.0,APPROVE,56.44,10.0,0
CMP_001349,Manufacturing_General,BB,39.05,29.35,18.28,8.67,95.35,0.0,APPROVE,72.06,10.0,0
CMP_001350,FMCG_Distribution,AAA,39.05,29.35,19.2,9.86,97.46,0.0,APPROVE,249.04,10.0,0
CMP_001351,Pharma,BBB,39.05,29.28,19.08,9.3,96.71,0.0,APPROVE,42.91,10.0,0
CMP_001352,Cement,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,16.58,10.0,0
CMP_001353,Real_Estate_Commercial,BBB,39.05,29.34,19.21,9.86,97.46,0.0,APPROVE,75.31,10.0,0
CMP_001354,IT_Services,D,11.55,9.02,13.04,4.61,38.22,1.0,REJECT,0.0,,1
CMP_001355,FMCG_Distribution,NR,39.05,29.33,19.19,9.86,97.43,0.0,APPROVE,29.53,10.0,0
CMP_001356,FMCG_Distribution,BBB,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,74.9,10.0,0
CMP_001357,Cement,BBB,39.04,29.35,19.25,9.86,97.5,0.0,APPROVE,102.14,10.0,0
CMP_001358,Textiles_Cotton,NR,39.04,28.21,17.94,7.78,92.97,0.0,APPROVE,86.23,10.0,0
CMP_001359,NBFC,BB,39.04,29.34,19.25,9.81,97.44,0.0,APPROVE,42.26,10.0,0
CMP_001360,Chemical,AA,39.05,29.34,19.22,9.86,97.47,0.0,APPROVE,21.86,10.0,0
CMP_001361,Textiles_Cotton,BBB,39.05,29.35,19.23,9.85,97.48,0.0,APPROVE,35.81,10.0,0
CMP_001362,NBFC,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,55.16,10.0,0
CMP_001363,NBFC,BBB,39.04,29.35,19.25,9.75,97.39,0.0,APPROVE,79.04,10.0,0
CMP_001364,Real_Estate_Commercial,BBB,39.04,29.35,19.08,9.85,97.32,0.0,APPROVE,49.92,10.0,0
CMP_001365,Manufacturing_General,BBB,39.05,29.33,19.25,7.88,95.51,0.0,APPROVE,28.2,10.0,0
CMP_001366,Real_Estate_Residential,BBB,39.05,29.34,18.81,9.85,97.05,0.0,APPROVE,59.6,10.0,0
CMP_001367,FMCG_Distribution,A,39.05,29.35,19.08,9.86,97.34,0.0,APPROVE,76.05,10.0,0
CMP_001368,Manufacturing_General,BBB,39.04,29.35,19.23,9.39,97.01,0.0,APPROVE,51.78,10.0,0
CMP_001369,Textiles_Cotton,B,38.82,29.11,19.22,9.85,97.0,0.0,APPROVE,19.58,10.0,0
CMP_001370,Agri_Food,BB,38.72,29.34,18.53,9.21,95.8,0.0,APPROVE,33.05,10.0,0
CMP_001371,Textiles_Cotton,BBB,39.05,29.35,18.88,9.69,96.97,0.0,APPROVE,81.58,10.0,0
CMP_001372,FMCG_Distribution,NR,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,12.64,10.0,0
CMP_001373,IT_Services,C,11.57,10.78,14.02,4.38,40.75,1.0,REJECT,0.0,,1
CMP_001374,Textiles_Cotton,A,39.05,29.29,19.24,9.85,97.43,0.0,APPROVE,127.71,10.0,0
CMP_001375,FMCG_Distribution,AA,39.05,29.35,18.93,9.86,97.19,0.0,APPROVE,57.54,10.0,0
CMP_001376,IT_Services,BB,39.04,29.35,19.14,9.86,97.39,0.0,APPROVE,62.1,10.0,0
CMP_001377,IT_Services,B,36.46,29.06,19.21,7.52,92.25,0.0,APPROVE,16.15,10.0,0
CMP_001378,Steel_Primary,NR,16.17,12.19,13.49,7.37,49.22,1.0,REJECT,0.0,,1
CMP_001379,NBFC,C,15.44,22.16,15.21,5.07,57.88,0.9991,CONDITIONAL,28.58,13.11,1
CMP_001380,Manufacturing_General,BBB,39.05,29.33,19.23,9.8,97.41,0.0,APPROVE,10.76,10.0,0
CMP_001381,Cement,BBB,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,119.43,10.0,0
CMP_001382,Agri_Food,AAA,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,43.39,10.0,0
CMP_001383,Textiles_Cotton,A,39.05,29.35,18.62,9.85,96.87,0.0,APPROVE,27.84,10.0,0
CMP_001384,Real_Estate_Residential,BBB,39.05,29.35,19.24,9.84,97.48,0.0,APPROVE,28.24,10.0,0
CMP_001385,Steel_Secondary,BB,39.04,29.34,19.24,9.64,97.26,0.0,APPROVE,7.62,10.0,0
CMP_001386,Infrastructure_Roads,BBB,39.04,29.32,19.25,9.86,97.47,0.0,APPROVE,61.44,10.0,0
CMP_001387,Manufacturing_General,BB,39.04,29.33,19.12,9.85,97.34,0.0,APPROVE,47.12,10.0,0
CMP_001388,Agri_Food,A,39.05,29.35,19.11,9.86,97.37,0.0,APPROVE,32.72,10.0,0
CMP_001389,IT_Services,BBB,39.05,29.23,19.25,9.86,97.39,0.0,APPROVE,106.28,10.0,0
CMP_001390,Textiles_Cotton,AA,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,12.64,10.0,0
CMP_001391,Manufacturing_General,BBB,39.05,29.35,19.15,9.79,97.34,0.0,APPROVE,23.71,10.0,0
CMP_001392,Manufacturing_General,BB,39.05,29.34,19.21,9.64,97.24,0.0,APPROVE,19.36,10.0,0
CMP_001393,IT_Services,BB,39.05,29.34,19.14,9.66,97.19,0.0,APPROVE,30.58,10.0,0
CMP_001394,Steel_Secondary,NR,38.95,29.16,19.24,9.84,97.19,0.0,APPROVE,40.34,10.0,0
CMP_001395,Hospitals_Healthcare,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,53.91,10.0,0
CMP_001396,Cement,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,28.95,10.0,0
CMP_001397,Textiles_Cotton,BBB,39.05,29.35,19.24,9.68,97.32,0.0,APPROVE,18.94,10.0,0
CMP_001398,NBFC,BBB,39.05,29.32,19.25,9.5,97.12,0.0,APPROVE,147.25,10.0,0
CMP_001399,Real_Estate_Residential,B,39.05,29.35,19.25,9.68,97.33,0.0,APPROVE,263.13,10.0,0
CMP_001400,Manufacturing_General,BB,39.05,29.33,19.23,9.64,97.25,0.0,APPROVE,42.86,10.0,0
CMP_001401,Manufacturing_General,C,33.09,14.06,19.23,4.55,70.93,0.5662,CONDITIONAL,12.52,12.45,1
CMP_001402,Manufacturing_General,A,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,124.42,10.0,0
CMP_001403,Real_Estate_Commercial,B,17.36,12.37,14.81,6.69,51.23,1.0,REJECT,0.0,,1
CMP_001404,Real_Estate_Residential,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,29.24,10.0,0
CMP_001405,IT_Services,C,33.42,28.4,19.09,8.56,89.47,0.0001,APPROVE,21.9,10.0,0
CMP_001406,Hospitals_Healthcare,BBB,39.05,29.35,19.23,9.44,97.07,0.0,APPROVE,15.11,10.0,0
CMP_001407,Hospitals_Healthcare,BBB,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,30.55,10.0,0
CMP_001408,NBFC,BBB,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,19.14,10.0,0
CMP_001409,FMCG_Distribution,NR,39.04,29.16,19.15,9.86,97.21,0.0,APPROVE,38.6,10.0,0
CMP_001410,Textiles_Cotton,AA,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,39.06,10.0,0
CMP_001411,Manufacturing_General,BBB,39.04,29.35,19.24,9.86,97.49,0.0,APPROVE,23.25,10.0,0
CMP_001412,Textiles_Cotton,B,17.01,9.47,14.13,6.2,46.81,1.0,REJECT,0.0,,1
CMP_001413,Manufacturing_General,BBB,39.05,29.35,19.18,8.21,95.79,0.0,APPROVE,31.77,10.0,0
CMP_001414,Pharma,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,73.05,10.0,0
CMP_001415,Chemical,BBB,39.05,29.35,19.02,9.86,97.28,0.0,APPROVE,33.94,10.0,0
CMP_001416,Manufacturing_General,BBB,39.05,29.35,18.67,9.84,96.91,0.0,APPROVE,73.93,10.0,0
CMP_001417,Manufacturing_General,C,14.57,11.07,14.31,4.62,44.57,1.0,REJECT,0.0,,1
CMP_001418,IT_Services,BB,39.05,26.64,19.18,9.86,94.73,0.0,APPROVE,60.37,10.0,0
CMP_001419,Chemical,BBB,39.05,29.35,19.19,9.86,97.45,0.0,APPROVE,116.0,10.0,0
CMP_001420,Steel_Secondary,NR,39.05,29.35,19.24,9.85,97.49,0.0,APPROVE,15.61,10.0,0
CMP_001421,IT_Services,BBB,39.04,29.34,19.24,9.86,97.48,0.0,APPROVE,26.17,10.0,0
CMP_001422,Manufacturing_General,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,156.64,10.0,0
CMP_001423,Manufacturing_General,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,31.11,10.0,0
CMP_001424,Agri_Food,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,7.0,10.0,0
CMP_001425,Agri_Food,A,39.05,29.35,18.81,9.86,97.07,0.0,APPROVE,32.49,10.0,0
CMP_001426,Manufacturing_General,NR,39.05,29.34,19.17,9.61,97.17,0.0,APPROVE,42.57,10.0,0
CMP_001427,Chemical,BB,39.04,29.29,19.24,9.85,97.42,0.0,APPROVE,7.0,10.0,0
CMP_001428,NBFC,A,39.05,29.35,19.25,9.83,97.48,0.0,APPROVE,111.1,10.0,0
CMP_001429,FMCG_Distribution,BBB,39.05,29.31,19.25,9.86,97.47,0.0,APPROVE,21.6,10.0,0
CMP_001430,IT_Services,BB,39.05,29.33,17.8,9.56,95.74,0.0,APPROVE,49.71,10.0,0
CMP_001431,IT_Services,NR,39.03,29.31,19.24,9.86,97.44,0.0,APPROVE,31.9,10.0,0
CMP_001432,IT_Services,C,17.4,12.83,13.05,5.5,48.78,1.0,REJECT,0.0,,1
CMP_001433,Real_Estate_Residential,BBB,39.05,29.35,19.21,9.78,97.39,0.0,APPROVE,16.23,10.0,0
CMP_001434,Manufacturing_General,BB,39.05,29.35,19.18,7.81,95.39,0.0,APPROVE,18.09,10.0,0
CMP_001435,Manufacturing_General,BBB,39.05,29.34,19.25,9.85,97.49,0.0,APPROVE,91.09,10.0,0
CMP_001436,Steel_Secondary,BBB,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,33.96,10.0,0
CMP_001437,Real_Estate_Residential,A,39.05,29.35,19.21,9.86,97.47,0.0,APPROVE,25.17,10.0,0
CMP_001438,Textiles_Cotton,A,39.05,29.33,19.23,9.85,97.46,0.0,APPROVE,18.1,10.0,0
CMP_001439,Real_Estate_Residential,BBB,39.05,29.35,19.24,9.78,97.42,0.0,APPROVE,99.51,10.0,0
CMP_001440,Agri_Food,A,39.05,29.34,19.23,9.86,97.48,0.0,APPROVE,123.3,10.0,0
CMP_001441,Manufacturing_General,AAA,39.05,29.34,19.25,9.85,97.49,0.0,APPROVE,98.6,10.0,0
CMP_001442,Real_Estate_Residential,BB,39.05,29.33,19.19,9.51,97.08,0.0,APPROVE,56.67,10.0,0
CMP_001443,IT_Services,AA,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,48.19,10.0,0
CMP_001444,FMCG_Distribution,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,14.45,10.0,0
CMP_001445,Manufacturing_General,BBB,39.05,29.32,19.24,9.86,97.47,0.0,APPROVE,31.4,10.0,0
CMP_001446,Real_Estate_Residential,NR,39.01,29.32,19.22,9.86,97.41,0.0,APPROVE,22.11,10.0,0
CMP_001447,Hospitals_Healthcare,BBB,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,8.87,10.0,0
CMP_001448,Chemical,AA,39.05,29.34,19.22,9.78,97.39,0.0,APPROVE,89.03,10.0,0
CMP_001449,Real_Estate_Residential,BBB,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,21.9,10.0,0
CMP_001450,IT_Services,B,38.78,29.2,18.91,8.47,95.36,0.0,APPROVE,99.49,10.0,0
CMP_001451,NBFC,NR,39.04,29.28,19.25,9.85,97.42,0.0,APPROVE,77.38,10.0,0
CMP_001452,FMCG_Distribution,BBB,39.05,29.34,19.14,9.84,97.37,0.0,APPROVE,59.66,10.0,0
CMP_001453,Pharma,BBB,39.05,29.31,18.86,9.8,97.02,0.0,APPROVE,62.4,10.0,0
CMP_001454,Manufacturing_General,C,34.84,28.17,19.23,8.95,91.19,0.0,APPROVE,23.36,10.0,0
CMP_001455,Chemical,A,39.05,29.35,19.16,9.86,97.42,0.0,APPROVE,168.95,10.0,0
CMP_001456,Real_Estate_Residential,BB,39.01,29.26,19.17,9.85,97.29,0.0,APPROVE,39.56,10.0,0
CMP_001457,Real_Estate_Residential,BBB,39.05,29.35,19.22,9.85,97.47,0.0,APPROVE,48.66,10.0,0
CMP_001458,Textiles_Cotton,AA,39.05,29.35,18.97,9.85,97.22,0.0,APPROVE,22.74,10.0,0
CMP_001459,Real_Estate_Residential,BBB,39.05,29.34,19.25,9.85,97.49,0.0,APPROVE,18.14,10.0,0
CMP_001460,Cement,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,55.99,10.0,0
CMP_001461,Real_Estate_Residential,BB,39.05,29.26,19.19,9.85,97.35,0.0,APPROVE,45.49,10.0,0
CMP_001462,Manufacturing_General,NR,39.04,29.14,19.25,9.86,97.29,0.0,APPROVE,20.33,10.0,0
CMP_001463,Real_Estate_Residential,A,39.05,29.35,19.23,9.85,97.48,0.0,APPROVE,12.09,10.0,0
CMP_001464,Agri_Food,B,38.51,27.4,19.22,5.12,90.25,0.0001,APPROVE,13.84,10.0,0
CMP_001465,Manufacturing_General,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,99.5,10.0,0
CMP_001466,Agri_Food,BBB,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,23.4,10.0,0
CMP_001467,Cement,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,29.14,10.0,0
CMP_001468,FMCG_Distribution,NR,38.85,29.35,19.21,9.51,96.92,0.0,APPROVE,121.95,10.0,0
CMP_001469,Infrastructure_Roads,BB,39.03,29.33,19.25,9.43,97.04,0.0,APPROVE,15.58,10.0,0
CMP_001470,Pharma,BB,39.04,28.96,19.04,9.8,96.84,0.0,APPROVE,21.36,10.0,0
CMP_001471,Real_Estate_Commercial,B,17.34,14.29,14.98,6.85,53.46,0.9999,REJECT,0.0,,1
CMP_001472,FMCG_Distribution,BB,39.04,29.31,19.05,9.85,97.25,0.0,APPROVE,139.46,10.0,0
CMP_001473,Cement,NR,39.02,27.41,19.03,9.86,95.32,0.0,APPROVE,188.3,10.0,0
CMP_001474,Steel_Secondary,BB,39.05,29.22,19.21,9.85,97.33,0.0,APPROVE,69.73,10.0,0
CMP_001475,Real_Estate_Residential,D,11.9,13.35,14.09,4.82,44.16,1.0,REJECT,0.0,,1
CMP_001476,Hospitals_Healthcare,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,24.02,10.0,0
CMP_001477,Infrastructure_Roads,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,181.49,10.0,0
CMP_001478,Infrastructure_Roads,BBB,39.04,29.35,19.21,9.85,97.45,0.0,APPROVE,47.35,10.0,0
CMP_001479,Cement,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,75.63,10.0,0
CMP_001480,Hospitals_Healthcare,BBB,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,35.13,10.0,0
CMP_001481,Manufacturing_General,BBB,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,30.84,10.0,0
CMP_001482,Pharma,BB,39.05,29.35,19.23,9.85,97.48,0.0,APPROVE,144.57,10.0,0
CMP_001483,Manufacturing_General,AAA,39.05,29.35,19.18,9.86,97.44,0.0,APPROVE,58.86,10.0,0
CMP_001484,Steel_Secondary,A,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,122.05,10.0,0
CMP_001485,Steel_Primary,BBB,39.05,29.27,19.09,9.85,97.26,0.0,APPROVE,46.88,10.0,0
CMP_001486,Cement,NR,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,19.39,10.0,0
CMP_001487,Real_Estate_Residential,BBB,39.04,29.25,18.97,9.85,97.11,0.0,APPROVE,23.97,10.0,0
CMP_001488,Steel_Primary,BBB,39.05,29.34,19.05,7.37,94.81,0.0,APPROVE,41.5,10.0,0
CMP_001489,IT_Services,BB,39.04,29.33,19.2,9.86,97.43,0.0,APPROVE,23.16,10.0,0
CMP_001490,Textiles_Cotton,BBB,39.05,29.34,19.25,9.85,97.49,0.0,APPROVE,15.76,10.0,0
CMP_001491,Steel_Primary,BBB,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,99.93,10.0,0
CMP_001492,Textiles_Cotton,BBB,39.05,29.35,19.25,9.8,97.45,0.0,APPROVE,24.72,10.0,0
CMP_001493,Manufacturing_General,A,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,42.69,10.0,0
CMP_001494,NBFC,NR,39.0,29.33,19.18,9.51,97.02,0.0,APPROVE,48.43,10.0,0
CMP_001495,Real_Estate_Residential,A,39.05,29.35,19.25,9.83,97.48,0.0,APPROVE,23.88,10.0,0
CMP_001496,NBFC,BBB,39.04,29.35,19.22,9.85,97.46,0.0,APPROVE,122.0,10.0,0
CMP_001497,IT_Services,AAA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,15.64,10.0,0
CMP_001498,Steel_Primary,A,39.05,29.34,19.22,9.86,97.47,0.0,APPROVE,47.12,10.0,0
CMP_001499,FMCG_Distribution,BB,39.05,29.31,19.17,9.58,97.11,0.0,APPROVE,46.54,10.0,0
CMP_001500,IT_Services,A,39.05,29.35,19.23,9.86,97.49,0.0,APPROVE,36.6,10.0,0
CMP_001501,IT_Services,AA,39.05,29.35,19.09,9.86,97.35,0.0,APPROVE,13.54,10.0,0
CMP_001502,Manufacturing_General,BBB,39.05,29.35,18.97,9.86,97.23,0.0,APPROVE,76.71,10.0,0
CMP_001503,Steel_Secondary,AAA,39.05,29.35,19.19,9.85,97.44,0.0,APPROVE,69.28,10.0,0
CMP_001504,Steel_Primary,AA,39.05,29.32,19.06,9.86,97.29,0.0,APPROVE,22.26,10.0,0
CMP_001505,Cement,B,38.97,28.77,19.25,9.86,96.85,0.0,APPROVE,67.31,10.0,0
CMP_001506,NBFC,BB,39.04,29.35,19.24,9.85,97.48,0.0,APPROVE,51.58,10.0,0
CMP_001507,Pharma,C,33.95,28.6,19.19,7.48,89.22,0.0001,APPROVE,13.72,10.0,0
CMP_001508,NBFC,B,39.03,29.3,19.25,8.04,95.62,0.0,APPROVE,19.3,10.0,0
CMP_001509,Infrastructure_Roads,BB,39.01,29.3,19.13,9.83,97.27,0.0,APPROVE,95.0,10.0,0
CMP_001510,Hospitals_Healthcare,AA,39.05,29.35,18.98,9.86,97.24,0.0,APPROVE,48.95,10.0,0
CMP_001511,Real_Estate_Residential,BB,39.05,29.35,19.21,9.84,97.45,0.0,APPROVE,24.33,10.0,0
CMP_001512,Chemical,B,36.56,29.34,19.23,9.83,94.96,0.0,APPROVE,19.23,10.0,0
CMP_001513,Manufacturing_General,B,37.22,29.35,19.23,8.25,94.05,0.0,APPROVE,25.3,10.0,0
CMP_001514,Textiles_Cotton,BBB,39.05,29.25,19.25,9.85,97.4,0.0,APPROVE,26.78,10.0,0
CMP_001515,Manufacturing_General,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,19.42,10.0,0
CMP_001516,NBFC,B,16.06,12.0,13.28,5.08,46.42,1.0,REJECT,0.0,,1
CMP_001517,FMCG_Distribution,BB,39.03,28.9,19.25,9.85,97.03,0.0,APPROVE,95.14,10.0,0
CMP_001518,Textiles_Cotton,NR,39.04,29.33,19.25,9.83,97.45,0.0,APPROVE,83.08,10.0,0
CMP_001519,Chemical,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,13.8,10.0,0
CMP_001520,Manufacturing_General,A,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,42.62,10.0,0
CMP_001521,Chemical,A,39.05,29.35,19.14,9.86,97.4,0.0,APPROVE,18.57,10.0,0
CMP_001522,Steel_Primary,B,38.13,28.97,19.04,9.2,95.34,0.0,APPROVE,31.0,10.0,0
CMP_001523,Manufacturing_General,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,29.01,10.0,0
CMP_001524,IT_Services,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,27.14,10.0,0
CMP_001525,Textiles_Cotton,NR,39.0,29.23,19.25,9.85,97.33,0.0,APPROVE,189.74,10.0,0
CMP_001526,Steel_Secondary,AAA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,26.87,10.0,0
CMP_001527,Steel_Secondary,B,38.89,29.23,17.86,9.85,95.83,0.0,APPROVE,20.02,10.0,0
CMP_001528,Hospitals_Healthcare,BBB,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,20.76,10.0,0
CMP_001529,Pharma,B,36.38,27.46,19.23,8.93,92.0,0.0,APPROVE,88.09,10.0,0
CMP_001530,Steel_Secondary,BBB,39.05,29.34,19.25,9.86,97.5,0.0,APPROVE,10.19,10.0,0
CMP_001531,NBFC,C,37.24,25.44,18.97,9.62,91.27,0.0,APPROVE,20.76,10.0,0
CMP_001532,Real_Estate_Residential,D,11.55,8.91,14.92,4.35,39.73,1.0,REJECT,0.0,,1
CMP_001533,Textiles_Cotton,AAA,39.05,29.35,19.25,9.85,97.5,0.0,APPROVE,46.46,10.0,0
CMP_001534,Cement,AA,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,44.56,10.0,0
CMP_001535,Manufacturing_General,A,39.05,29.35,19.24,9.86,97.5,0.0,APPROVE,210.41,10.0,0
CMP_001536,Textiles_Cotton,BB,39.04,29.28,19.25,9.82,97.39,0.0,APPROVE,46.54,10.0,0
CMP_001537,Real_Estate_Residential,C,13.92,11.95,14.94,6.2,47.01,1.0,REJECT,0.0,,1
CMP_001538,Textiles_Cotton,BBB,39.05,29.35,19.23,9.84,97.47,0.0,APPROVE,30.5,10.0,0
CMP_001539,Pharma,BBB,39.05,29.23,19.11,9.85,97.24,0.0,APPROVE,15.41,10.0,0
CMP_001540,Real_Estate_Residential,A,39.05,29.35,19.25,9.86,97.51,0.0,APPROVE,104.38,10.0,0
CMP_001541,Manufacturing_General,B,38.03,29.33,17.51,9.86,94.73,0.0,APPROVE,60.52,10.0,0
CMP_001542,Pharma,NR,38.97,29.35,18.98,9.8,97.1,0.0,APPROVE,93.96,10.0,0
CMP_001543,Textiles_Cotton,A,39.04,29.35,19.25,9.86,97.5,0.0,APPROVE,100.86,10.0,0
CMP_001544,Agri_Food,BBB,39.05,29.35,19.22,9.86,97.48,0.0,APPROVE,27.44,10.0,0
